Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sarah Lefort	F	So	38	32	23	55	1.4474	28	56	8	5	0	3
Louise Warren	F	Sr	38	27	19	46	1.2105	13	26	6	7	3	1
Kaleigh Fratkin	D	Sr	38	4	26	30	0.7895	34	68	1	0	0	0
Maddie Elia	F	Fr	38	13	15	28	0.7368	30	71	2	3	0	0
Samantha Sutherland	F	Fr	38	5	19	24	0.6316	4	8	1	1	0	0
Rebecca Russo	F	So	38	11	10	21	0.5526	1	2	2	5	2	0
Lillian Ribeirinha-Braga	F	So	38	2	15	17	0.4474	6	12	0	1	0	0
Jordan Juron	F	So	38	5	8	13	0.3421	4	8	0	0	0	0
Taylor Holze	F	Sr	38	4	7	11	0.2895	6	12	1	0	0	0
Sarah Steele	D	Fr	38	0	11	11	0.2895	3	6	0	0	0	0
Kayla Tutino	F	Jr	14	4	6	10	0.7143	3	6	1	0	0	0
Shannon Stoneburgh	D	Jr	38	0	7	7	0.1842	18	36	0	0	0	0
Dakota Woodworth	F	So	38	2	4	6	0.1579	10	20	1	1	0	0
Caroline Campbell	D	Sr	37	0	6	6	0.1622	21	42	0	0	0	0
Sarah Bayersdorfer	F	Jr	38	2	2	4	0.1053	4	8	0	0	0	0
Alexis Woloschuk	D	So	36	1	3	4	0.1111	4	8	1	0	0	0
Natalie Flynn	F	Fr	38	0	3	3	0.0789	4	8	0	0	0	0
Meghan Riggs	F	Sr	38	0	2	2	0.0526	1	2	0	0	0	0
Diana Bennett	D	So	26	1	0	1	0.0385	1	2	0	1	0	0
Kerrin Sperry	G	Sr	33	0	1	1	0.0303	2	4	0	0	0	0
Victoria Hanson	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
