Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Katie Little	F	Jr	27	17	9	26	0.9630	8	16	7	4	3	0
Alyssa Taylor	F	Jr	28	4	15	19	0.6786	7	14	0	1	0	0
Haleigh Hutchinson	F	So	28	8	10	18	0.6429	6	12	1	2	0	2
Lynsey Schill	F	Jr	26	9	7	16	0.6154	18	44	1	5	0	0
Lauren Nutkevitch	D	Jr	28	5	10	15	0.5357	10	20	0	4	0	0
Mary Rose Morrison	F	Jr	24	8	6	14	0.5833	12	24	2	3	0	1
Sonia Occhionero	F	Jr	27	2	10	12	0.4444	9	18	0	1	1	0
Jackie Solomito	F	Sr	26	5	5	10	0.3846	7	14	0	3	0	1
Jessica Kehoe	F	Jr	28	4	5	9	0.3214	10	20	1	1	0	0
Mallory Watts	D	So	28	1	8	9	0.3214	18	36	0	1	0	0
Kelly Keane	F	Jr	27	4	2	6	0.2222	4	8	0	0	1	0
Alla Traun	F	Fr	26	3	3	6	0.2308	16	32	1	1	0	1
Hannah Muskego	D	Sr	25	2	3	5	0.2000	10	20	0	1	0	0
Erin Sidjak	D	Jr	26	2	1	3	0.1154	2	4	0	0	0	0
Aubrey Bachand	F	Fr	21	2	1	3	0.1429	2	4	0	0	0	0
Michele Meggiolaro	F	Fr	16	1	1	2	0.1250	0	0	1	0	0	0
Caitlin Beauvais	F	So	15	1	1	2	0.1333	8	16	1	0	0	0
Rachael Morrison	D	Fr	23	0	2	2	0.0870	12	24	0	0	0	0
Sydney Asselstine	F	Fr	11	1	0	1	0.0909	0	0	0	0	0	0
Nicolette Gosselin	F	Fr	6	0	1	1	0.1667	0	0	0	0	0	0
Trenah Stauffer	D	Fr	25	0	1	1	0.0400	5	10	0	0	0	0
Mary Evans	G	So	7	0	0	0	0.0000	0	0	0	0	0	0
Julia Rodricks	D	Fr	11	0	0	0	0.0000	2	4	0	0	0	0
Kirsten Shaughnessy	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Emy Cote	G	Jr	20	0	0	0	0.0000	2	4	0	0	0	0
Natalie Horton	F	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
