Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Samantha Rush	D	Sr	27	14	15	29	1.0741	19	41	2	9	2	0
Stephanie Couzin	F	Jr	26	10	15	25	0.9615	0	0	1	2	2	0
Lisa Wilson	D	So	27	12	11	23	0.8519	14	28	2	3	1	0
Jocelyn Kratchmer	LW	Fr	27	10	13	23	0.8519	10	20	3	0	3	0
Christina D'Ambrogio	F	Fr	27	6	6	12	0.4444	1	2	1	0	0	0
Kathryn Kelley	F	So	22	5	7	12	0.5455	5	10	0	2	0	0
Katelyn Doherty	D	So	27	3	8	11	0.4074	17	34	1	1	0	0
Emily Henry	F	Fr	23	3	7	10	0.4348	0	0	1	2	0	0
Wendy Nobrega	D	So	27	5	4	9	0.3333	4	8	1	0	0	0
Colleen Krmpotich	D	Fr	27	2	7	9	0.3333	6	12	0	0	0	0
Samantha Murphy	F	Sr	27	5	3	8	0.2963	7	14	0	0	0	0
Kathryn O'Connor	F	So	27	5	3	8	0.2963	14	28	3	3	0	0
Louise Hillen	F	Fr	26	5	3	8	0.3077	6	12	0	0	1	0
Casey Harvel	F	Sr	27	2	5	7	0.2593	8	16	0	1	0	0
Parnell Ormiston	D	Sr	26	1	6	7	0.2692	7	14	0	0	0	0
Katherine Falkowski	F	Sr	22	2	4	6	0.2727	1	2	1	0	0	0
Allie DeAngelis	D	Jr	24	1	4	5	0.2083	12	24	0	1	0	0
Amy McGhee	F	Jr	15	1	2	3	0.2000	1	2	0	0	0	0
Meghan Donovan	D	Sr	22	1	0	1	0.0455	3	6	0	0	0	0
Lindsay Atkinson	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Alicia Lew	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Emalee Blumhagen	D	So	8	0	0	0	0.0000	2	4	0	0	0	0
Monique Gallant	G	Fr	22	0	0	0	0.0000	0	0	0	0	0	0
