Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Alyssa Dahl	F	Jr	19	7	11	18	0.9474	2	4	4	2	1	1
Bre Bian	F	Jr	23	7	10	17	0.7391	15	30	1	3	0	0
Mandi Samuelson	F	Jr	23	5	7	12	0.5217	3	6	0	2	0	0
Jen Bextermueller	F	Fr	22	2	9	11	0.5000	3	6	0	0	0	0
Kayla Thorson	C	So	23	5	4	9	0.3913	7	14	2	0	1	0
Kacey Franklin	F	Fr	23	5	3	8	0.3478	5	10	1	1	0	0
Abby Callahan	F	Fr	23	4	3	7	0.3043	2	4	1	1	0	0
Brit Vander Kooy	D	Jr	23	1	5	6	0.2609	14	28	0	1	0	0
Amanda Matchett	F	So	15	3	2	5	0.3333	8	16	0	0	0	0
Ceara Bergsrud	D	Sr	23	1	4	5	0.2174	8	16	0	0	0	0
Kelsey Puffe	F	Jr	13	3	1	4	0.3077	1	2	1	1	0	0
Kristina Westmark	D	Fr	23	1	2	3	0.1304	7	14	0	0	0	0
Lisa Graham	F	Sr	23	1	2	3	0.1304	4	8	0	0	0	0
Kristyn Voegele	F	Fr	23	1	1	2	0.0870	0	0	0	0	0	0
Sara Sonnenberg	D	Fr	22	0	2	2	0.0909	11	22	0	0	0	0
Kendal Black	D	Fr	22	0	2	2	0.0909	10	20	0	0	0	0
Kaylee Black	F	Jr	4	1	0	1	0.2500	1	2	0	1	0	0
Maddie Haroldson	G	So	13	0	0	0	0.0000	1	2	0	0	0	0
Julie York	G	Fr	8	0	0	0	0.0000	0	0	0	0	0	0
Amber Malcolm	G	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
Alyssa Keith	F	So	23	0	0	0	0.0000	0	0	0	0	0	0
