Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Amber Neil	D	Jr	22	18	15	33	1.5000	3	6	1	0
Erin Neil	D	Jr	22	12	17	29	1.3182	3	2	0	0
Lorna Gifis	F	Fr	20	9	14	23	1.1500	2	1	1	0
Kristin Reid	F	So	21	9	10	19	0.9048	3	4	1	0
Laurie Richmond	F	Sr	22	8	11	19	0.8636	0	1	0	0
Catherine Elkins	D	Sr	22	5	14	19	0.8636	0	0	0	0
Angela Kapus	F	Jr	20	10	7	17	0.8500	1	3	0	0
Meghan Stone	F	Fr	20	9	8	17	0.8500	1	3	0	0
Rose Babst	D	Fr	21	6	6	12	0.5714	3	1	0	0
Nina Kieves	F	Sr	20	3	5	8	0.4000	1	0	0	0
Jean Butler	F	So	21	1	7	8	0.3810	0	0	0	0
Nico Kieves	D	Sr	23	1	6	7	0.3043	0	1	0	0
Heather Wende	D	So	18	0	6	6	0.3333	0	0	0	0
Molly Turco	D	So	18	3	2	5	0.2778	1	0	0	0
Audrey Pellerin	D	Jr	22	1	4	5	0.2273	0	0	0	0
Lindsay Jones	F	Fr	18	2	2	4	0.2222	0	0	0	0
Allison Liati	D	Fr	11	1	3	4	0.3636	1	0	0	0
Anna Hastings	F	Sr	18	1	2	3	0.1667	0	0	0	0
Jackie Cohen	D	Fr	15	0	3	3	0.2000	0	0	0	0
Lynette Cassidy	D	Sr	20	0	3	3	0.1500	0	0	0	0
Abigail Lamb	F	So	12	1	1	2	0.1667	0	0	0	0
Gabrielle Fonseca	F	So	6	1	0	1	0.1667	0	0	0	0
Kati Madouros	G	So	10	0	0	0	0.0000	0	0	0	0
Megan Hutchinson	G	Sr	14	0	0	0	0.0000	0	0	0	0
