Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Tess Adams	F	So	27	20	7	27	1.0000	5	10	5	4	0	1
Jessica Pele	F	So	27	10	12	22	0.8148	15	41	2	2	0	0
Margret Troiano	F	Jr	27	7	14	21	0.7778	8	16	1	2	1	0
Noelle Niemiec	D	So	27	7	9	16	0.5926	19	46	3	5	0	0
Tessa Dobson	F	Fr	26	6	9	15	0.5769	9	18	0	1	0	0
Sydney Jordan	D	Fr	27	3	6	9	0.3333	8	16	0	3	0	0
Rhea Coad	F	Sr	21	4	4	8	0.3810	14	28	0	1	0	0
Alyssa Hein	D	Fr	27	1	6	7	0.2593	11	22	1	1	0	0
Grace Page	F	So	25	3	2	5	0.2000	5	10	1	0	0	0
Kaylah Menchaca	F	So	27	3	2	5	0.1852	10	20	0	0	1	0
Sydney Kinder	F/D	Sr	21	3	2	5	0.2381	9	18	1	1	0	0
Lora Ardoin	D	Sr	20	2	3	5	0.2500	10	20	0	0	0	0
Hannah Brady	F	So	26	1	4	5	0.1923	2	4	0	0	0	0
Whitney Bernier	F	So	24	1	3	4	0.1667	1	2	0	0	0	0
Mariah McCue	D	So	25	0	3	3	0.1200	6	12	0	0	0	0
Emily Dolphin	D	So	25	0	3	3	0.1200	4	8	0	0	0	0
Brittany Miner	F	Fr	27	1	1	2	0.0741	1	2	0	0	0	0
Amanda Ballestero	F	So	19	0	0	0	0.0000	0	0	0	0	0	0
Alex Bloom	F	So	27	0	0	0	0.0000	1	2	0	0	0	0
Tia Tassava	D	So	5	0	0	0	0.0000	0	0	0	0	0	0
Illie Berisha	G	So	4	0	0	0	0.0000	0	0	0	0	0	0
Brooke Susac	G	Fr	26	0	0	0	0.0000	0	0	0	0	0	0
