Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Amanda Hunter	F/D	So	16	10	5	15	0.9375	2	4	0	0
Rachel Longley	F	Fr	15	5	3	8	0.5333	1	0	1	1
Mary Harding	F/D	So	14	3	4	7	0.5000	0	3	0	0
Christina Ottomeyer	F	Fr	15	2	5	7	0.4667	0	0	1	0
Lauren Nowierski	D	Jr	14	1	6	7	0.5000	0	0	0	0
Raffaela Wakeman	D	Fr	13	2	3	5	0.3846	0	0	1	0
Betty Zheng	F	Sr	16	1	3	4	0.2500	0	0	0	0
Cara Toretta	D	Sr	16	0	1	1	0.0625	0	0	0	0
Elizabeth Ward	F	Jr	15	0	0	0	0.0000	0	0	0	0
Kate Tucker	F	Fr	7	0	0	0	0.0000	0	0	0	0
Becky Romatowski	F/D	Jr	16	0	0	0	0.0000	0	0	0	0
Kristen Ayala	F	Fr	14	0	0	0	0.0000	0	0	0	0
Corinne Vannatta	F	Fr	1	0	0	0	0.0000	0	0	0	0
Pamela Hollingsworth	F	Fr	10	0	0	0	0.0000	0	0	0	0
Jacque Tio	F	Jr	14	0	0	0	0.0000	0	0	0	0
Cristina Stefanescu	F	Fr	16	0	0	0	0.0000	0	0	0	0
Alana Lafferty	G	Sr	2	0	0	0	0.0000	0	0	0	0
Regina Sullivan	G	Sr	16	0	0	0	0.0000	0	0	0	0
June Rhee	F	Jr	7	0	0	0	0.0000	0	0	0	0
Nicola Tan	F	Fr	15	0	0	0	0.0000	0	0	0	0
Amy Brzezinski	F	Sr	16	0	0	0	0.0000	0	0	0	0
