Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Peggy Wakeham	F/D	So	33	6	16	22	0.6667	20	40	1	4	0	0
Erin Barley-Maloney	F	Fr	33	6	15	21	0.6364	5	10	0	4	0	0
Teddy Fortin	F	So	34	7	12	19	0.5588	16	43	1	2	0	0
Molly Morrison	F	So	34	6	8	14	0.4118	0	0	1	5	0	0
Brittany Nelson	F	Jr	32	5	9	14	0.4375	11	22	1	3	1	1
Kyleigh Palmer	F	Fr	32	6	7	13	0.4063	7	14	2	1	0	0
Chelsea Furlani	F	Jr	34	6	6	12	0.3529	12	24	0	3	0	0
Celeste Doucet	F	So	32	5	2	7	0.2188	10	20	0	3	0	0
Sarah Smiddy	F	Sr	34	3	3	6	0.1765	10	20	0	1	0	0
Shannon Bellefeuille	D	Fr	32	2	4	6	0.1875	8	16	0	0	0	0
Chelsea Rapin	F	Fr	33	1	5	6	0.1818	6	12	0	0	0	0
Melanie Greene	D	Jr	25	1	4	5	0.2000	11	22	1	0	0	0
Hannah Westbrook	D	So	33	1	4	5	0.1515	11	22	0	0	0	0
Jackie Thode	D	Jr	34	0	5	5	0.1471	8	16	0	0	0	0
Kailey Nash	D	Fr	33	1	3	4	0.1212	0	0	0	0	0	0
Saleah Morrison	D	So	17	1	3	4	0.2353	12	24	0	0	0	0
Kristen Olychuck	G	Jr	22	0	0	0	0.0000	0	0	0	0	0	0
Ashley Walenty	G	Sr	9	0	0	0	0.0000	0	0	0	0	0	0
Lindsey Cashman	F	So	29	0	0	0	0.0000	1	2	0	0	0	0
Jessica Murphy	F	Sr	7	0	0	0	0.0000	2	4	0	0	0	0
Channing Ahbe	F	Fr	23	0	0	0	0.0000	7	14	0	0	0	0
Danielle Ramirez	D	Sr	7	0	0	0	0.0000	1	2	0	0	0	0
Jul Sifers	F	So	34	0	0	0	0.0000	7	14	0	0	0	0
Sarah Ellins	F	So	7	0	0	0	0.0000	0	0	0	0	0	0
Caitlin Whitlock	G	Fr	7	0	0	0	0.0000	0	0	0	0	0	0
