Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Caroline Ouellette	F	Sr	33	32	48	80	2.4242	9	11	3	0
Noemie Marin	F	So	29	30	26	56	1.9310	3	16	2	0
Jessica Koizumi	F	So	32	24	17	41	1.2813	4	8	0	1
Julianne Vasichek	D	Sr	34	3	27	30	0.8824	1	1	0	0
Allison Lehrke	F	So	32	10	13	23	0.7188	1	4	0	0
Nora Tallus	F	Sr	31	8	11	19	0.6129	2	2	0	0
Juliane Jubinville	F	So	34	8	5	13	0.3824	1	4	1	0
Rachael Drazan	D	Fr	34	5	6	11	0.3235	1	1	1	0
Krista McArthur	D	Jr	15	1	10	11	0.7333	0	1	0	0
Ashleigh Schols	F	Fr	31	1	8	9	0.2903	1	1	0	0
Jill Sales	D	So	34	0	8	8	0.2353	0	0	0	0
Suvi Vacker	D	So	26	0	8	8	0.3077	0	0	0	0
Karine Demeule	F	Fr	15	4	3	7	0.4667	2	1	0	0
Ashly Waggoner	F	So	34	0	7	7	0.2059	0	0	0	0
Samantha Hough	F	Fr	32	3	2	5	0.1563	0	1	0	0
Meghan Stotts	D	Sr	32	1	0	1	0.0313	0	0	0	0
Lisa Agozzino	F	Fr	32	1	0	1	0.0313	1	0	0	0
Rachael Bertram	D	Jr	6	0	1	1	0.1667	0	0	0	0
Patricia Elsmore	G	Sr	5	0	1	1	0.2000	0	0	0	0
Erin Holznagel	F	Fr	29	0	1	1	0.0345	0	0	0	0
Julie Fearing	F	Sr	24	0	0	0	0.0000	0	0	0	0
Becky Salyards	F	So	25	0	0	0	0.0000	0	0	0	0
Riitta Schaublin	G	So	26	0	0	0	0.0000	0	0	0	0
Anna-Kaisa Piiroinen	G	So	5	0	0	0	0.0000	0	0	0	0
