Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lindsay McNamara	F	Jr	21	7	6	13	0.6190	8	16	1	2	0	0
Caroline Currie	F	Sr	23	6	6	12	0.5217	4	8	1	0	0	0
Jill Campbell	F	Fr	21	6	6	12	0.5714	8	16	0	0	0	0
Katie Coyne	F	Sr	23	6	4	10	0.4348	3	6	1	4	0	0
Katherine Pokrass	F	So	23	1	9	10	0.4348	5	10	0	0	0	0
Scooter Walsh	F	Jr	23	3	4	7	0.3043	4	8	0	1	0	0
Sam Stewart	F/D	Jr	23	2	4	6	0.2609	4	8	0	0	0	0
Shana Natelson	D	So	23	2	4	6	0.2609	21	42	1	1	0	0
Bethany Croskey	F	Fr	23	5	0	5	0.2174	5	10	0	0	0	0
Michaela Calnan	D	Fr	21	2	3	5	0.2381	5	10	0	0	0	0
Alex Ysasi	D	Fr	21	1	3	4	0.1905	4	8	1	1	0	0
Kat Popoff	D	Sr	21	1	3	4	0.1905	13	26	0	1	0	0
Julia King	D	Jr	21	1	3	4	0.1905	4	8	0	0	0	0
Kristen Cameron	F	Sr	4	1	0	1	0.2500	4	8	0	1	0	0
Maria Nicolais	D	So	23	1	0	1	0.0435	8	16	0	0	0	0
Chelsea Young	D	Fr	22	0	1	1	0.0455	12	27	0	0	0	0
Beth Battin	F	Jr	3	0	1	1	0.3333	2	4	0	0	0	0
Emileigh Mercer	G	Jr	11	0	0	0	0.0000	0	0	0	0	0	0
Kelly Keebler	G	So	7	0	0	0	0.0000	0	0	0	0	0	0
Samantha Schwager	G	So	7	0	0	0	0.0000	0	0	0	0	0	0
