Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Melissa Pacitti	C	So	17	13	15	28	1.6471	2	4	3	0
Lindsay Parsons	F	Fr	17	12	15	27	1.5882	1	2	0	0
Jill Gray	LW	So	17	9	13	22	1.2941	2	2	1	0
Michelle Gressett	F	Fr	17	7	8	15	0.8824	1	2	1	0
Sarah Hannan	F	Jr	17	5	7	12	0.7059	0	1	0	0
Andrea Darch	W	So	18	6	4	10	0.5556	0	4	0	0
Gabrielle Ward	D	So	17	3	4	7	0.4118	0	1	0	0
Kim Porcelli	D	Fr	17	2	2	4	0.2353	0	2	0	0
Lauren McFoy	F	Fr	5	1	3	4	0.8000	0	0	0	0
Kristen Power	D	Fr	17	0	4	4	0.2353	0	0	0	0
Fran Boyle	W	So	18	0	4	4	0.2222	0	0	0	0
Brenda Greenhawk	D	Fr	15	1	1	2	0.1333	0	0	0	0
Melissa Singleton	W	So	15	1	0	1	0.0667	0	0	0	0
Jessica Greenwood	D	Fr	2	1	0	1	0.5000	0	0	0	0
Amanda Harich	D	Fr	14	1	0	1	0.0714	0	0	0	0
Karen DiSantis	F	Fr	17	0	1	1	0.0588	0	0	0	0
Jen Guerette	D	Fr	13	0	1	1	0.0769	0	0	0	0
Katie Logan	W	So	1	0	0	0	0.0000	0	0	0	0
Maegan McCreary	F	Fr	14	0	0	0	0.0000	0	0	0	0
Lauren Voran	G	Fr	15	0	0	0	0.0000	0	0	0	0
Sara Crowther	F	Fr	2	0	0	0	0.0000	0	0	0	0
Dena Culbertson	G	So	3	0	0	0	0.0000	0	0	0	0
Alexis Yakstis	G	Fr	3	0	0	0	0.0000	0	0	0	0
Erin Murphy	F	Fr	10	0	0	0	0.0000	0	0	0	0
