Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Hannah Bartlett	F	Sr	25	16	7	23	0.9200	6	12	1	1	1	1
Olivia Hawes	F	Fr	25	8	9	17	0.6800	3	6	3	5	0	0
Megan Ahern	F	Jr	25	4	7	11	0.4400	3	6	1	1	0	1
Sara Taffe	D	Jr	25	4	5	9	0.3600	7	14	1	1	0	1
Taegan Blackwell	F	Fr	24	2	5	7	0.2917	2	4	0	1	0	0
Katie Parkman	F	Jr	8	2	5	7	0.8750	2	4	2	1	0	0
Steph DiPietro	F	So	11	2	2	4	0.3636	2	4	0	0	0	1
Jenna Jewell	F	Fr	22	1	3	4	0.1818	2	4	0	0	0	0
Ianthe Lekometros	F	Sr	11	1	2	3	0.2727	1	2	0	0	0	0
Caroline Knop	D	So	25	1	2	3	0.1200	9	18	0	0	0	0
Casey Brown	F	Sr	21	0	3	3	0.1429	0	0	0	0	0	0
Alycia Racicot	F	Sr	23	2	0	2	0.0870	1	2	2	0	0	0
Andrea Rockey	F	Fr	22	1	1	2	0.0909	3	6	0	0	0	0
Jade Alvillar	D	So	25	1	1	2	0.0800	1	2	1	0	0	0
Maddie Carras	D	Jr	20	0	2	2	0.1000	6	12	0	0	0	0
Naomi Woolfenden	D	Sr	24	0	2	2	0.0833	0	0	0	0	0	0
Megan Fitzgerald	F	Sr	25	1	0	1	0.0400	2	4	0	0	0	0
Teal Gosselin	F	Jr	16	1	0	1	0.0625	2	4	0	1	0	0
Gillian Roberts	D	Fr	25	0	1	1	0.0400	6	12	0	0	0	0
Emily Williams	F	Fr	22	0	1	1	0.0455	4	8	0	0	0	0
Sam Walther	G	So	24	0	0	0	0.0000	1	2	0	0	0	0
Mairead Carey	D	So	10	0	0	0	0.0000	2	4	0	0	0	0
Jaime Meroz	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Elana Van Arnam	F	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
Kylie Davis	D/F	So	13	0	0	0	0.0000	1	2	0	0	0	0
