Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kayla Coady	F	Jr	30	21	16	37	1.2333	12	24	6	5	1	1
Jenna McCall	F	So	30	12	19	31	1.0333	11	22	2	4	1	0
Melanie Henshaw	F	So	27	14	10	24	0.8889	5	10	4	3	0	0
Lauryn DePaul	F	So	29	13	7	20	0.6897	20	40	4	3	0	0
Tiffany Hart	D	So	27	4	16	20	0.7407	18	36	0	2	0	1
Farren Hart	F	Sr	28	6	13	19	0.6786	2	4	1	3	0	0
Jamie Kivi	D	So	30	3	16	19	0.6333	15	30	0	2	0	0
Karen Colehour	F	So	30	10	6	16	0.5333	11	22	2	0	1	1
Tory MacNeil	F	Sr	28	5	11	16	0.5714	18	36	0	1	0	0
Jamie Huntley	F	Jr	28	7	8	15	0.5357	19	38	2	2	0	0
Amanda Ritzel	D	Fr	30	4	9	13	0.4333	12	24	0	3	0	0
Catherine Shears	F	Jr	26	4	6	10	0.3846	19	38	0	2	0	0
Anastasia Steele-Norton	D	So	30	1	9	10	0.3333	10	20	0	1	0	0
Lyndsay Laxton	F	Jr	30	1	6	7	0.2333	20	43	0	0	0	0
Natasha Yeates	D	Jr	26	2	3	5	0.1923	20	40	1	0	0	0
Erika Godwin	F	Jr	26	2	3	5	0.1923	7	14	0	0	0	0
Carly Richardson	F/D	So	17	2	3	5	0.2941	3	6	0	0	0	0
Laura Mulligan	F	Fr	7	3	0	3	0.4286	1	2	1	1	1	0
Amy Hunnewell	F	Sr	28	1	2	3	0.1071	0	0	0	0	0	0
Rebecca Coakley	D	Sr	23	0	2	2	0.0870	1	2	0	0	0	0
Laura Solverson	D	So	7	0	0	0	0.0000	0	0	0	0	0	0
Cara McGurry	G	Sr	10	0	0	0	0.0000	0	0	0	0	0	0
Allison Cubberley	G	Jr	21	0	0	0	0.0000	2	4	0	0	0	0
