Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Stephanie Scarpato	F	Sr	25	8	12	20	0.8000	3	6	0	1	1	0
Samantha Slotnick	F	Fr	25	5	3	8	0.3200	8	16	1	0	0	0
Meghan Tedoldi	D	So	25	3	4	7	0.2800	18	36	1	0	0	0
Kathryn Shei	D	So	25	2	5	7	0.2800	2	4	0	1	0	0
Meryl Poulin	F	Sr	24	2	5	7	0.2917	4	8	0	0	0	0
Marissa Simmons	F	Jr	25	5	1	6	0.2400	10	23	1	1	0	0
Tasha Rivard	F	So	25	5	1	6	0.2400	7	14	1	1	1	0
Alexandra Essman	F	Sr	25	3	3	6	0.2400	3	6	1	2	0	0
Liz Osgood	F	Sr	25	2	4	6	0.2400	4	8	2	2	0	0
Allyson Kane	D	So	22	3	2	5	0.2273	6	12	2	3	0	0
Annie Papadellis	F	Fr	7	2	1	3	0.4286	1	2	0	0	0	0
Meredith Reynolds	F	So	25	1	2	3	0.1200	7	14	0	0	0	0
Hannah O'Brien	F	Jr	25	0	3	3	0.1200	1	2	0	0	0	0
Sylvia Xistris	F	Fr	25	0	3	3	0.1200	1	2	0	0	0	0
Caroline Chessare	D	So	25	1	1	2	0.0800	10	20	0	1	0	0
Natalie Fischer	F	Fr	25	0	1	1	0.0400	12	24	0	0	0	0
Sydney Campbell	F	So	14	0	0	0	0.0000	0	0	0	0	0	0
Brianne Wheeler	G	Fr	22	0	0	0	0.0000	0	0	0	0	0	0
Torie Palffy	D	Fr	25	0	0	0	0.0000	1	2	0	0	0	0
Andrea Schweitzer	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Grace Dickinson	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Elissa Kurtz	F	Sr	23	0	0	0	0.0000	1	2	0	0	0	0
