Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Haley Shugart	F	Fr	34	7	4	11	0.3235	12	24	1	3	0	0
Emily Erickson	F	Sr	32	5	6	11	0.3438	15	30	0	1	0	0
Cheyenne Harris	F	Fr	34	4	7	11	0.3235	17	34	1	2	0	0
Caitlyn McLaren	D	Jr	34	4	7	11	0.3235	3	6	0	4	0	0
Katelynn Russ	F	Fr	34	4	5	9	0.2647	8	16	0	2	0	0
Alli Devins	F	Sr	34	3	5	8	0.2353	8	16	1	2	0	0
Rachel de Perio	F	Fr	34	3	5	8	0.2353	10	20	0	1	0	0
Katie Laughlin	F	Jr	34	2	4	6	0.1765	6	12	2	0	0	0
Arianna Kosakowski	D	So	34	2	4	6	0.1765	6	12	0	1	0	0
Jordi Naidrich	F	Fr	34	2	3	5	0.1471	4	8	0	1	0	0
Abby Ellis	D	Fr	30	1	4	5	0.1667	7	14	0	1	0	0
Ava Reynolds	F	Fr	34	0	4	4	0.1176	3	6	0	0	0	0
Eastyn Yuen	F	Sr	32	1	2	3	0.0938	5	10	0	0	0	0
Kathryn Davis	D	Sr	34	0	1	1	0.0294	19	38	0	0	0	0
Bridgit Sullivan	F	Fr	30	0	1	1	0.0333	1	2	0	0	0	0
Brandy Streeter	D	Jr	34	0	1	1	0.0294	8	16	0	0	0	0
Kate Spooner	G	Fr	25	0	0	0	0.0000	0	0	0	0	0	0
Céline Tessier	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Amelia Murray	G	Fr	10	0	0	0	0.0000	0	0	0	0	0	0
