Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kelli Stack	F	So	34	22	16	38	1.1176	15	30	4	6	2	2
Deborah Spillane	F	Sr	34	11	22	33	0.9706	3	6	3	0	0	0
Meghan Fardelmann	F	Jr	32	11	11	22	0.6875	15	30	0	3	0	0
Allie Thunstrom	F	So	34	15	5	20	0.5882	6	12	4	3	2	0
Maggie Taverna	D	Jr	34	2	10	12	0.3529	10	20	0	1	0	0
Becky Zavisza	F	Jr	30	4	6	10	0.3333	18	36	1	1	0	0
Katelyn Kurth	D	Fr	32	2	8	10	0.3125	5	10	1	0	0	0
Lindsay Wright	F	Sr	34	2	7	9	0.2647	19	38	0	0	0	0
Colleen Harris	F	Sr	33	3	4	7	0.2121	9	18	0	2	0	0
Erin Blood	D	Sr	34	1	4	5	0.1471	13	26	0	0	0	0
Shannon Webster	F	Jr	32	3	1	4	0.1250	5	10	1	0	0	0
Stephanie Olchowski	D	Jr	34	0	3	3	0.0882	15	30	0	0	0	0
Gabrielle Beaudry	D	So	26	0	3	3	0.1154	4	8	0	0	0	0
Tracy Johnson	D	So	34	1	1	2	0.0588	27	54	0	1	0	0
Cristin Stuart	D	Sr	34	0	2	2	0.0588	17	34	0	0	0	0
Megan Keever	F	So	6	1	0	1	0.1667	0	0	0	0	0	0
Lee-J Mirasolo	F	Sr	34	1	0	1	0.0294	4	8	0	0	0	0
Brie Baskin	D	Jr	29	1	0	1	0.0345	7	14	0	1	0	0
Lauren Wiedmeier	F	Jr	30	0	1	1	0.0333	4	8	0	0	0	0
Rachel Wedig	D	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
Amanda Rothschild	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Ashlan Lambert	D	Fr	18	0	0	0	0.0000	1	2	0	0	0	0
Molly Schaus	G	So	34	0	0	0	0.0000	0	0	0	0	0	0
