Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Stephanie Esposito	F	Sr	25	1	10	11	0.4400	6	12	1	0	0	0
Jessica Lister	F	Sr	21	5	4	9	0.4286	8	16	0	3	0	0
Jenna Kirkwood	F	Jr	25	4	5	9	0.3600	6	12	1	4	0	0
Jillian Bergeron	F	Fr	23	3	6	9	0.3913	3	6	0	0	0	0
Krista Pattemore	F	So	24	1	8	9	0.3750	6	12	0	0	0	0
Ashley Meyers	D	Sr	23	3	5	8	0.3478	11	22	1	2	0	0
Angie Friesen	D	Jr	25	4	3	7	0.2800	12	24	1	2	0	0
Erica Shapey	F	So	24	0	7	7	0.2917	5	10	0	0	0	0
Tiarra Garrow	F	Jr	23	4	2	6	0.2609	0	0	1	1	0	0
Kelly Collins	F	Fr	21	4	2	6	0.2857	10	20	0	1	0	0
Emily Grippin	F	So	21	3	2	5	0.2381	10	20	1	0	0	0
Sarah Hannon	F/D	So	24	2	3	5	0.2083	0	0	1	1	0	0
Kathryn Sbrocchi	D	Fr	25	2	3	5	0.2000	10	20	0	0	0	0
Lauren Gilpin	F	Fr	19	3	0	3	0.1579	9	18	1	0	0	0
Kendra Lemire	F	Jr	15	1	1	2	0.1333	3	6	0	0	0	0
Meagan Big Snake	D	So	25	0	1	1	0.0400	8	16	0	0	0	0
Karly Armstrong	F	Jr	11	0	1	1	0.0909	1	2	0	0	0	0
Aprilyn Gush	D	Jr	23	0	1	1	0.0435	1	2	0	0	0	0
Kendall Hanley	F	Sr	11	0	1	1	0.0909	4	8	0	0	0	0
Emi Williams	G	So	18	0	0	0	0.0000	1	2	0	0	0	0
Tiffany Duquette	F	Jr	18	0	0	0	0.0000	3	6	0	0	0	0
Brenna Weber	D	So	8	0	0	0	0.0000	3	6	0	0	0	0
Natalie Rossi	D	So	16	0	0	0	0.0000	4	8	0	0	0	0
Erin Robson	G	Jr	8	0	0	0	0.0000	2	4	0	0	0	0
