Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Erin Cody	F	Sr	35	20	18	38	1.0857	9	18	3	5	1	1
Emily Erickson	F	Jr	33	16	11	27	0.8182	3	6	2	6	0	2
Sadie Lundquist	F	So	35	8	14	22	0.6286	9	18	2	1	0	1
Annie Bauerfeld	F	Sr	35	6	15	21	0.6000	8	16	1	1	1	0
Montana Vichorek	D	Jr	35	2	14	16	0.4571	8	16	1	2	0	0
Erin Johnson	F	Sr	35	6	7	13	0.3714	10	20	3	1	0	0
Marlee Wheelhouse	D/F	Jr	35	2	8	10	0.2857	11	33	0	0	0	0
Erika Wheelhouse	D	So	35	1	7	8	0.2286	8	16	1	1	0	0
Lauren Williams	F	Jr	33	3	2	5	0.1515	13	26	0	0	0	0
Kimberly Lieder	F/D	Jr	35	1	3	4	0.1143	14	28	0	0	0	0
Tess Dusik	F	Fr	31	0	3	3	0.0968	10	20	0	0	0	0
Abby Williams	F	Jr	35	2	0	2	0.0571	6	12	1	0	0	0
Danielle Williams	D	Fr	32	1	1	2	0.0625	2	4	0	0	0	0
Allie Duellman	D	Fr	30	1	1	2	0.0667	6	12	0	0	0	0
Zuzana Tomcikova	G	Jr	28	0	2	2	0.0714	0	0	0	0	0	0
Mackenzie Thurston	F	So	35	0	2	2	0.0571	6	12	0	0	0	0
Molly Arola	F	So	34	1	0	1	0.0294	4	8	0	1	0	0
Alana McElhinney	G	Jr	10	0	1	1	0.1000	0	0	0	0	0	0
Alex Ehlert	D	Fr	33	0	1	1	0.0303	5	10	0	0	0	0
Jamie Hatheway	F	So	23	0	0	0	0.0000	4	8	0	0	0	0
Emily McKnight	F	Fr	31	0	0	0	0.0000	2	4	0	0	0	0
