Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Maria Nasta	F	So	26	20	25	45	1.7308	13	26	4	2	1	0
Rachel Sousa	F	Fr	26	13	20	33	1.2692	2	4	2	6	0	0
Lauren Duran	D	Fr	26	10	11	21	0.8077	12	24	2	4	0	0
Hannah Davis	D	Fr	26	10	8	18	0.6923	14	28	0	7	0	0
Sandy Parlato	F	So	26	8	7	15	0.5769	4	8	1	0	0	0
Maria Guanci	F	Jr	26	5	6	11	0.4231	6	12	2	0	2	0
Katherine Wall	F	Sr	26	5	5	10	0.3846	3	6	1	0	3	0
Lauren O'Connor	F	Sr	26	4	5	9	0.3462	0	0	0	1	0	0
Rose Devlin	D	Sr	26	4	5	9	0.3462	8	16	1	3	0	0
Jazz Webber	F	Fr	25	2	7	9	0.3600	12	24	0	0	0	0
Katelyn Lajoie	F	So	25	4	4	8	0.3200	5	10	0	0	0	0
Amanda Cianciulli	D	So	26	2	6	8	0.3077	32	64	0	2	0	0
Kim Davidge	F	So	25	3	3	6	0.2400	12	24	0	1	0	0
Kristine Faffley	D	Fr	26	1	5	6	0.2308	5	10	0	0	0	0
Katelyn Corsino	F/D	So	26	2	3	5	0.1923	5	10	1	0	0	0
Teresa Horn	F	Fr	15	2	2	4	0.2667	2	4	0	0	0	0
Katie Kirwan	F	Fr	24	1	3	4	0.1667	4	8	0	0	1	0
Katelyn Pohlman	D	So	23	0	3	3	0.1304	4	8	0	0	0	0
Stephanie Medeiros	D	So	10	0	2	2	0.2000	3	6	0	0	0	0
Jessica Sams	G	Jr	13	0	0	0	0.0000	0	0	0	0	0	0
Aly Garnett	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Brittany Squillante	G	Fr	13	0	0	0	0.0000	0	0	0	0	0	0
Courtney Haroules	F	So	5	0	0	0	0.0000	0	0	0	0	0	0
