Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Elizabeth Murray	F	Fr	20	8	2	10	0.5000	16	32	0	3	0	0
Kim Chandler	F	Jr	21	0	4	4	0.1905	17	53	0	0	0	0
Amanda Kreamer	D	Jr	21	3	0	3	0.1429	29	69	0	2	0	0
Alyssa Hovanec	F	So	19	1	1	2	0.1053	23	49	0	0	0	0
Ashley Goodridge	F	Fr	21	1	1	2	0.0952	6	12	0	1	0	0
Amanda Arponen	F	So	21	0	2	2	0.0952	19	49	0	0	0	0
Ali Stevenson	D	Fr	21	0	2	2	0.0952	3	6	0	0	0	0
Julie Robida	D	Jr	21	0	2	2	0.0952	2	4	0	0	0	0
Liz Sousa	F	Fr	21	1	0	1	0.0476	0	0	0	0	0	0
Molly Perron	F	Sr	21	0	1	1	0.0476	9	18	0	0	0	0
Courtney McKay	D	So	21	0	1	1	0.0476	17	34	0	0	0	0
Jill Gagne	F	Fr	18	0	0	0	0.0000	2	4	0	0	0	0
Lindsay DeLorie	G	Jr	20	0	0	0	0.0000	2	4	0	0	0	0
Mollie Metcalfe	D	Fr	19	0	0	0	0.0000	2	4	0	0	0	0
Jess Byrne	F	Fr	20	0	0	0	0.0000	1	2	0	0	0	0
Lauren Bonanni	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Ashleigh McGuire	D	Fr	16	0	0	0	0.0000	1	2	0	0	0	0
Ursula Volosevich	F	Jr	7	0	0	0	0.0000	1	2	0	0	0	0
Lindsey Woliver	F	Fr	19	0	0	0	0.0000	0	0	0	0	0	0
