Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jordan Verleye	F	Sr	25	11	11	22	0.8800	12	24	3	3	1	0
Chelsea Koehn	F	Jr	24	8	10	18	0.7500	7	14	0	2	0	1
Kelsey Rafferty	F	Fr	25	11	6	17	0.6800	5	10	1	2	0	1
Jaci Reinke	D	So	25	4	7	11	0.4400	2	4	0	3	0	0
Jenny Magill	D	Jr	25	0	10	10	0.4000	8	16	0	0	0	0
Haleigh Bolton	D	Jr	24	3	5	8	0.3333	13	26	0	1	0	0
Sam Berger	D	Sr	25	2	3	5	0.2000	6	12	0	0	1	0
Jaimee Nowicki	F	Fr	19	2	1	3	0.1579	7	14	0	0	0	0
Nina Chase	F	Jr	21	2	1	3	0.1429	20	40	0	0	0	0
Megan Lawry	F	Jr	16	2	1	3	0.1875	2	4	1	0	0	0
Shelby Teal	F	Fr	25	1	2	3	0.1200	7	14	0	0	0	0
Kasey Marquardt	F	So	23	1	2	3	0.1304	4	8	0	0	0	0
Jessica Goldberg	F	So	22	2	0	2	0.0909	1	2	0	0	0	0
Mackenzie McCormack	F	Jr	16	1	1	2	0.1250	1	2	0	0	0	0
Megan Gjere	D	Jr	17	1	1	2	0.1176	5	10	1	0	0	0
Melanie Bartenstein	F	Fr	25	0	2	2	0.0800	4	19	0	0	0	0
Kendra Krause	F	Jr	24	0	2	2	0.0833	9	18	0	0	0	0
Hayler Winker	D	Fr	8	0	1	1	0.1250	0	0	0	0	0	0
Britni DelCastillo	F	Fr	20	0	1	1	0.0500	0	0	0	0	0	0
Rachael Nelson	F	Jr	12	0	0	0	0.0000	0	0	0	0	0	0
Jessica Cole	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Lizzy Schieldt	F	So	7	0	0	0	0.0000	3	6	0	0	0	0
Katie Beckman	G	So	9	0	0	0	0.0000	0	0	0	0	0	0
Mary Shefveland	G	Jr	14	0	0	0	0.0000	1	2	0	0	0	0
