Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Carson Duggan	F	Sr	38	22	15	37	0.9737	7	14	7	7	1	1
Alison Domenico	F	Sr	38	16	21	37	0.9737	13	26	1	7	1	0
Tara Akstull	F	Jr	38	13	19	32	0.8421	14	28	2	6	0	0
Marianna Locke	F	Sr	38	10	17	27	0.7105	13	26	4	3	1	0
Alley Bero	F	Fr	34	12	11	23	0.6765	7	14	2	4	0	0
Karell Ã‰mard	F	So	38	10	13	23	0.6053	0	0	1	2	0	0
Britni Smith	D	Jr	38	8	13	21	0.5526	10	20	2	4	0	0
Vanessa Emond	F	Fr	38	6	15	21	0.5526	9	18	3	3	0	0
Lisa Batchelor	F	Sr	37	4	14	18	0.4865	4	8	1	0	0	0
Michelle Zimmerman	D	So	30	2	10	12	0.4000	12	24	0	0	0	0
Courtney Sawchuk	F	Jr	38	3	8	11	0.2895	15	30	0	0	1	0
Brittaney Maschmeyer	D	Jr	36	2	8	10	0.2778	6	12	0	1	0	0
Kirsten Roach	F	So	20	3	5	8	0.4000	0	0	1	1	0	0
Emma Clark	F	Fr	32	3	0	3	0.0938	3	6	0	1	0	0
Jordan Pyers	F	Sr	38	1	2	3	0.0789	10	20	0	0	0	0
Kyrsten Venasse	F	So	38	0	2	2	0.0526	3	6	0	0	0	0
Josee Belanger	D	Fr	31	0	2	2	0.0645	7	14	0	0	0	0
Karlee Shields	F	Jr	36	0	1	1	0.0278	1	2	0	0	0	0
Sarianne Lynn	D	Fr	28	0	1	1	0.0357	1	2	0	0	0	0
Becky Street	D	Jr	18	0	1	1	0.0556	1	2	0	0	0	0
Brittony Chartier	G	Jr	38	0	0	0	0.0000	0	0	0	0	0	0
Nikki Bongaerts	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
