Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Courtney Dumont	F	So	24	12	9	21	0.8750	0	0	0	3	0	0
Olivia Farrell	F	So	25	5	13	18	0.7200	8	16	2	0	0	1
Ariel DiPasquale	F	Jr	25	10	5	15	0.6000	5	10	1	3	0	0
Jillian Dolliff	F	Sr	25	6	6	12	0.4800	5	10	1	1	0	0
Molly Murphy	D/F	Jr	25	4	8	12	0.4800	1	2	2	2	0	0
Lauren Posillico	F	Sr	25	3	7	10	0.4000	1	2	0	0	0	0
Andrea McRae	D	Jr	25	3	7	10	0.4000	7	14	0	3	0	0
Samantha Schuffenecker	F	Jr	20	3	3	6	0.3000	2	4	1	0	0	0
Jess Desorcie	F	Fr	7	2	4	6	0.8571	3	6	0	0	0	0
Jen Morgan	F	Fr	22	2	3	5	0.2273	11	22	0	0	0	0
Sam Schoeneberger	F	Jr	25	2	3	5	0.2000	5	10	2	0	0	0
Caroline Corbett	F	Jr	21	2	2	4	0.1905	4	8	0	1	0	0
Katelyn Driscoll	D	Sr	18	1	3	4	0.2222	13	26	0	0	0	0
Louise Bulow Andersson	D	So	20	1	3	4	0.2000	8	16	0	1	0	0
Amelia Dineen	D	Fr	21	1	3	4	0.1905	6	15	0	0	0	0
Leah Kallen	F	So	16	1	2	3	0.1875	1	2	1	0	0	0
Alexa de la Guardia	F	Fr	14	1	2	3	0.2143	1	2	1	0	0	0
Brittany Pengeroth	F	Fr	24	0	3	3	0.1250	4	8	0	0	0	0
Shelley Moore	F	Fr	7	1	1	2	0.2857	3	6	0	0	0	0
Amanda Bogue	D	Fr	25	0	2	2	0.0800	10	20	0	0	0	0
Paige Murray	D	So	13	0	1	1	0.0769	7	14	0	0	0	0
Kelsie Fralick	G	Fr	15	0	0	0	0.0000	0	0	0	0	0	0
Justina Germano	F	Fr	23	0	0	0	0.0000	0	0	0	0	0	0
Amy Leichliter	G	Jr	13	0	0	0	0.0000	0	0	0	0	0	0
Lee Tsairis	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
