Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Veronika Metanova	F	Fr	26	9	11	20	0.7692	4	8	1	3	0	0
Emily Heckendorf	D	Jr	26	6	13	19	0.7308	9	18	1	2	0	0
Brandi Muller	F	Fr	26	7	8	15	0.5769	13	26	2	0	1	0
Alexis Machuga	F	So	26	8	3	11	0.4231	12	24	1	1	0	0
Samantha Reiter	F	Jr	25	6	4	10	0.4000	13	26	0	2	1	0
Maxine Blohowiak	F	Sr	26	4	5	9	0.3462	1	2	0	0	2	0
Chelsea Regan	D	So	26	4	4	8	0.3077	2	4	0	2	0	0
Brittany Sticha	F	Fr	25	3	5	8	0.3200	3	6	0	2	0	0
Baylee Darling	F	Fr	26	4	3	7	0.2692	2	4	0	1	0	0
Katherine Pauletti	F	So	26	3	4	7	0.2692	4	8	0	0	0	0
Nina Puch	F	So	26	2	2	4	0.1538	3	6	0	0	0	0
Laine Tomesch	D	Fr	13	2	2	4	0.3077	2	4	0	1	0	0
Francesca Principe	F	Fr	23	1	2	3	0.1304	3	6	1	0	1	0
Jayda Hoerres	D	So	26	0	3	3	0.1154	12	24	0	0	0	0
Elizabeth Otto	D	Jr	26	0	3	3	0.1154	1	2	0	0	0	0
Nicole Krumwiede	F	Fr	19	2	0	2	0.1053	3	6	1	0	0	0
Jenna Brown	F	So	18	1	0	1	0.0556	1	2	1	0	0	0
Leslie Matera	F	Fr	7	1	0	1	0.1429	0	0	0	0	0	0
Bridget Slater	G	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
Sarah Tollefson	D/F	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Michelle Musil	F	So	2	0	0	0	0.0000	0	0	0	0	0	0
Jennifer DeGeorge	G	Jr	21	0	0	0	0.0000	0	0	0	0	0	0
Ashley Christy	D	Fr	9	0	0	0	0.0000	1	2	0	0	0	0
Hannah Zobel	D	So	23	0	0	0	0.0000	7	14	0	0	0	0
Andrea Mizanskey	G	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Erica Widas	F	So	11	0	0	0	0.0000	0	0	0	0	0	0
