Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Erin Fleury	F	Jr	25	13	6	19	0.7600	0	5	1	0
Kalee Stoever	F	So	24	9	10	19	0.7917	0	3	1	0
Cailin O'Hara	F	Sr	25	5	12	17	0.6800	2	1	0	0
Heather Crowley	F	So	25	9	7	16	0.6400	1	1	0	0
Nicole Ruddy	F	So	25	5	7	12	0.4800	1	1	0	0
Judy Ellis	F	Sr	24	5	5	10	0.4167	0	0	0	0
Maggie Henty	F	Fr	25	3	7	10	0.4000	0	2	0	0
Janie Byrd	D	Jr	24	1	9	10	0.4167	0	0	0	0
Jeanna Dippel	F	Fr	16	3	3	6	0.3750	1	0	0	0
Julia Pahler	D	Jr	25	0	5	5	0.2000	0	0	0	0
Maggie Welker	D	So	25	1	2	3	0.1200	0	1	0	0
Kelly Crumb	F	Jr	23	1	1	2	0.0870	1	0	0	0
Cassie Willis	D	Fr	21	0	1	1	0.0476	0	0	0	0
Olivia Nuzzo	G	Jr	23	0	0	0	0.0000	0	0	0	0
Ashley Meyers	D	So	15	0	0	0	0.0000	0	0	0	0
Libbie Alexander	D	Sr	21	0	0	0	0.0000	0	0	0	0
Kelly Moran	D	Fr	25	0	0	0	0.0000	0	0	0	0
Erin Farmer	F	Fr	25	0	0	0	0.0000	0	0	0	0
Kristin Taylor	G	So	2	0	0	0	0.0000	0	0	0	0
Melissa Stern	G	So	2	0	0	0	0.0000	0	0	0	0
