Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sam Hunt	F	Jr	32	22	14	36	1.1250	24	48	5	6	3	1
Elin Brown	D	Jr	33	8	19	27	0.8182	19	46	0	3	1	0
Kiira Dosdall	D	Jr	34	5	12	17	0.5000	28	67	1	3	0	0
Marissa Dombovy	F	So	34	7	9	16	0.4706	4	8	1	2	0	0
Beth Rotenberg	LW	So	34	7	8	15	0.4412	7	14	1	3	0	0
Hannah Milan	F	Fr	32	5	8	13	0.4063	7	14	0	2	1	0
Evan Minnick	F	So	34	5	8	13	0.3824	14	39	0	2	1	1
Mallory Johnston	D	Sr	34	2	10	12	0.3529	8	16	0	1	0	0
Jessi Waters	F/D	Fr	34	3	8	11	0.3235	4	8	1	1	0	0
Jacquie Colborne	F	Fr	34	7	3	10	0.2941	3	6	1	4	0	0
Kara Leene	F	Sr	33	5	2	7	0.2121	12	24	1	3	0	0
Katie Stewart	RW	So	21	1	6	7	0.3333	4	8	1	1	0	0
Laura Jansen	D	Jr	32	1	5	6	0.1875	12	24	0	0	0	0
Clancy Todd	D	Jr	31	1	3	4	0.1290	17	34	0	0	0	0
Kate Wolgemuth	F	Sr	32	1	2	3	0.0938	5	10	0	0	0	0
Ali Edell	F	So	34	1	2	3	0.0882	26	85	0	0	0	0
Nicole McDonald	D	So	33	2	0	2	0.0606	0	0	0	1	0	0
Ruth Fish	F	Jr	24	0	2	2	0.0833	2	4	0	0	0	0
Jill Cater-Cyker	D	So	25	0	2	2	0.0800	1	2	0	0	0	0
Elayna Hamashuk	G	Jr	5	0	0	0	0.0000	0	0	0	0	0	0
Lisa Plenderleith	G	Fr	30	0	0	0	0.0000	0	0	0	0	0	0
Tai Stephan	D	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Lisa Dodd	F	Jr	9	0	0	0	0.0000	0	0	0	0	0	0
