Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Jill Kobow	F	Fr	27	11	16	27	1.0000	2	1	1	0
Jackie Carroll	F	So	27	16	10	26	0.9630	1	5	1	1
Ashley Reinhardt	F	Jr	27	10	11	21	0.7778	2	6	0	0
Allison Turgeon	F	Sr	26	8	9	17	0.6538	0	2	0	0
Katie Carrico	F	Fr	23	3	13	16	0.6957	2	0	0	0
Courtney Sekevitch	F	Jr	24	11	4	15	0.6250	3	2	0	0
Jenny Schnaible	D	Fr	27	3	12	15	0.5556	0	2	0	0
Kara Ledel	F	Fr	27	8	4	12	0.4444	2	3	0	0
Rachel Zilles	F	Fr	27	0	11	11	0.4074	0	0	0	0
Maggie Toft	D	Sr	27	5	5	10	0.3704	1	2	1	1
Kristine Beese	D	Fr	24	4	5	9	0.3750	1	3	0	0
Marie Omann	F	Fr	25	6	2	8	0.3200	1	0	4	0
Jamie Hollway	D	Fr	27	2	1	3	0.1111	0	1	0	0
Alicia Behr	D	So	27	1	2	3	0.1111	0	0	0	0
Emily Haedrich	F	Fr	15	2	0	2	0.1333	0	0	0	0
Kelly Reddin	F	So	20	1	1	2	0.1000	0	0	0	0
Lauren McCormick	D	So	20	0	2	2	0.1000	0	0	0	0
Jessica Casclenda	D	Fr	14	0	2	2	0.1429	0	0	0	0
Natalie Casas	D	Jr	20	0	2	2	0.1000	0	0	0	0
Lisa Ott	G	Fr	3	0	0	0	0.0000	0	0	0	0
Stephanie Tack	F	Fr	1	0	0	0	0.0000	0	0	0	0
Katie Jetland	G	Sr	11	0	0	0	0.0000	0	0	0	0
Katie Jaeger	D	So	7	0	0	0	0.0000	0	0	0	0
Lauren Bradel	G	Fr	17	0	0	0	0.0000	0	0	0	0
Morgan Betker	F	So	24	0	0	0	0.0000	0	0	0	0
