Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kaycie Anderson	F	Sr	31	14	18	32	1.0323	4	8	3	2	1	1
Erin Joyce	F	Fr	31	12	12	24	0.7742	9	18	3	3	0	0
Sarah Schwenzfeier	F	Fr	31	9	15	24	0.7742	5	10	2	1	1	1
Taylor Cross	D	Jr	30	8	16	24	0.8000	7	14	1	5	0	0
Maki Shuchuk	F	Fr	31	12	8	20	0.6452	7	14	2	2	0	0
Adelle Murphy	F	So	31	4	13	17	0.5484	4	8	2	0	0	0
Madyson Moore	F	Sr	26	6	6	12	0.4615	9	18	1	2	0	0
Kim Tiberi	D	Fr	31	1	11	12	0.3871	11	22	0	0	0	0
Rachel Bellio	F	Jr	27	8	3	11	0.4074	3	6	2	2	0	0
Vanessa Champagne	F/D	Sr	27	7	3	10	0.3704	3	6	2	2	1	0
Liz Gemmiti	D	Sr	31	2	7	9	0.2903	8	16	1	1	0	0
Muranda Toews	F	Fr	31	2	5	7	0.2258	3	6	0	0	0	0
Madison Gallagher	D	Jr	21	2	4	6	0.2857	2	4	2	0	0	0
Nicole Goebel	F	Fr	30	1	3	4	0.1333	4	8	0	1	0	0
Desirae Kuhlmann	D	Fr	28	0	4	4	0.1429	6	12	0	0	0	0
Heidi Amato	F	Fr	8	0	3	3	0.3750	3	6	0	0	0	0
Kahnekaró:roks McComber	F	So	20	2	0	2	0.1000	1	2	1	0	0	0
Nicolette Gosselin	F	Jr	2	1	0	1	0.5000	0	0	0	0	0	0
Christine Bouchat-Bonin	D	Fr	10	1	0	1	0.1000	1	2	0	0	0	0
Céleste Robert	G	So	16	0	1	1	0.0625	1	2	0	0	0	0
Emily De Cock	D	Fr	20	0	1	1	0.0500	6	12	0	0	0	0
Katie Jeter	D	Fr	14	0	1	1	0.0714	2	4	0	0	0	0
Kalie Brown	F	Fr	17	0	1	1	0.0588	0	0	0	0	0	0
Teresa Segreti	F	Fr	17	0	0	0	0.0000	4	8	0	0	0	0
Danielle Hamilton	F	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Loren Carrier	G	Jr	11	0	0	0	0.0000	0	0	0	0	0	0
Cynthia Champagne	D	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Laurie King	G	Fr	11	0	0	0	0.0000	0	0	0	0	0	0
