Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Rebecca Russell	F	Sr	41	32	38	70	1.7073	6	12	2	1
Emilie Berlinguette	F	Jr	39	22	25	47	1.2051	3	9	1	1
Chelsea Grills	F	So	32	20	23	43	1.3438	4	7	2	0
Crystal Connors	F	So	41	12	26	38	0.9268	2	3	1	1
Sabrina Harbec	F	Fr	37	16	20	36	0.9730	6	3	1	0
Kate Michael	D	Jr	41	4	12	16	0.3902	2	2	0	0
Christin Powers	F	Sr	41	8	7	15	0.3659	1	2	0	0
Laurie Ross	D	Jr	41	2	13	15	0.3659	0	1	0	0
Abbie Bullard	D	So	41	4	10	14	0.3415	1	2	0	0
Tracy Muzerall	D	Jr	41	1	8	9	0.2195	1	0	0	0
Kim Kodatsky	F	So	37	5	3	8	0.2162	2	1	0	0
Annie Guay	D	Fr	39	2	5	7	0.1795	0	1	1	0
Elisabeth Pahler	F	So	41	1	6	7	0.1707	0	0	0	0
Whitney Carbone	F	Sr	41	2	2	4	0.0976	0	0	0	0
Julia Palmateer	F	So	38	0	3	3	0.0789	0	0	0	0
Casey Hughes	D	So	41	2	0	2	0.0488	0	0	0	0
Jess Moffat	G	Jr	17	0	2	2	0.1176	0	0	0	0
Katherine Smithson	F/D	Jr	36	0	1	1	0.0278	0	0	0	0
Lea Armendariz	G	Sr	5	0	0	0	0.0000	0	0	0	0
Meaghan Guckian	G	Fr	21	0	0	0	0.0000	0	0	0	0
