Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Grace Murphy	F	Jr	25	14	7	21	0.8400	20	48	2	4	0	1
Talia Hohmann	F	Jr	25	5	10	15	0.6000	13	26	0	0	0	0
Megan Gerein	F	Sr	25	3	2	5	0.2000	2	4	1	1	0	0
Erin Dice	F	So	25	2	3	5	0.2000	1	2	0	0	0	0
Alyssa Bufis	F	Jr	23	2	2	4	0.1739	7	14	0	1	0	0
Kerri Nadeau	F	Jr	25	2	2	4	0.1600	2	4	1	1	0	0
Taylor Brown	D	Jr	25	1	2	3	0.1200	3	6	0	0	0	0
Tawny Buelow	F	Jr	17	0	3	3	0.1765	3	6	0	0	0	0
Bridget Griffin	F	Sr	20	0	3	3	0.1500	13	26	0	0	0	0
Lisa Coskren	F	Jr	12	0	3	3	0.2500	8	16	0	0	0	0
Amber Aaskov	F	Jr	14	1	1	2	0.1429	1	2	0	0	0	0
Kayla Collins	D	Sr	24	0	2	2	0.0833	10	20	0	0	0	0
Jordan Fencl	F	Jr	20	1	0	1	0.0500	12	32	0	0	0	0
Alexa Smith	D	So	16	0	1	1	0.0625	10	20	0	0	0	0
Julia Mastrototaro	F	So	24	0	1	1	0.0417	3	6	0	0	0	0
Samantha DiReda	F	Fr	25	0	1	1	0.0400	2	4	0	0	0	0
Kara Donati	F	Fr	13	0	0	0	0.0000	5	10	0	0	0	0
Elizabeth Coleman	F	Fr	14	0	0	0	0.0000	0	0	0	0	0	0
Samantha Vicari	F	Jr	24	0	0	0	0.0000	1	2	0	0	0	0
Molly MacKoul	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Emily Wood	F	Fr	15	0	0	0	0.0000	2	4	0	0	0	0
Samantha Honeywell	D	Jr	14	0	0	0	0.0000	1	2	0	0	0	0
Tori Gianformaggio	G	Jr	17	0	0	0	0.0000	0	0	0	0	0	0
Kelly Downey	F	Fr	10	0	0	0	0.0000	0	0	0	0	0	0
Francesca Palazzo	G	Sr	15	0	0	0	0.0000	0	0	0	0	0	0
Jacki Aaskov	F	Jr	11	0	0	0	0.0000	1	2	0	0	0	0
Kaitlyn Nelson	F	Sr	4	0	0	0	0.0000	0	0	0	0	0	0
