Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Katie Paradis	F	Jr	27	7	17	24	0.8889	6	12	2	4	0	0
Erin Banfield	F	Fr	25	10	6	16	0.6400	3	6	1	2	0	0
Kailey Bubier	F	So	27	13	2	15	0.5556	29	58	3	3	1	0
Courtney White	F	Fr	24	6	4	10	0.4167	3	6	0	3	0	0
Lauren Whiting	D	Jr	26	1	9	10	0.3846	19	38	0	1	0	0
Jana Sacco	F	Jr	27	3	6	9	0.3333	3	6	0	0	0	0
Katie Davis	D	So	27	0	9	9	0.3333	25	50	0	0	0	0
Joanna Gaube	F	Jr	27	3	4	7	0.2593	4	8	1	2	0	0
Shannon Cronin	D	Fr	27	2	5	7	0.2593	16	43	0	0	0	0
Mary Vaughan	D	Sr	27	3	3	6	0.2222	14	28	0	0	0	0
Christen Hart	F	Jr	16	4	1	5	0.3125	4	8	0	2	0	0
Alex Smith	D	So	26	2	2	4	0.1538	13	34	0	0	0	0
Brittany Soar	F	Fr	9	2	2	4	0.4444	4	8	0	0	0	0
Kylie Blasen	F	Jr	25	1	3	4	0.1600	6	23	0	0	0	0
Nanci Crossman	D	So	24	0	3	3	0.1250	21	42	0	0	0	0
Bridget Mini	F	Jr	25	1	1	2	0.0800	8	16	1	0	0	0
Rachel Harvey	D	So	13	1	0	1	0.0769	0	0	0	0	0	0
Colleen Callahan	F	So	8	0	1	1	0.1250	7	14	0	0	0	0
Jackie Lacroix	D	Fr	3	0	0	0	0.0000	1	2	0	0	0	0
Jackie Zarb	G	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
Nerissa Miner	D	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Jordan Lee	G	Fr	27	0	0	0	0.0000	0	0	0	0	0	0
JJ Kfoury	F	Jr	26	0	0	0	0.0000	1	2	0	0	0	0
Ashley Grenier	F	So	26	0	0	0	0.0000	0	0	0	0	0	0
Bridget O'Brien	F	Fr	11	0	0	0	0.0000	0	0	0	0	0	0
