Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Elise Nichols	F	Sr	29	12	4	16	0.5517	1	0	0	0
Suzy Pocock	F	So	30	10	6	16	0.5333	0	3	2	0
Meghan O'Connor	F	Sr	30	4	7	11	0.3667	1	0	0	0
Brenna Malnar	F	Fr	30	5	5	10	0.3333	1	2	0	0
Kelly Lannan	F	Sr	30	4	6	10	0.3333	0	1	0	0
Amanda Rucinski	F	Fr	30	1	7	8	0.2667	1	0	0	0
Katelyn Aitcheson	D	Sr	21	0	7	7	0.3333	0	0	0	0
Gabriela Wintner	D	So	29	2	4	6	0.2069	0	1	0	0
Maeve Kehoe	D	Jr	29	2	4	6	0.2069	0	1	0	0
Jackie Koetteritz	D	Fr	25	1	5	6	0.2400	0	1	0	0
Lauren Muske	F	Fr	30	0	6	6	0.2000	0	0	0	0
Molly Garrett	D	Sr	27	1	4	5	0.1852	0	0	0	0
Emily Brown	D	Fr	30	0	4	4	0.1333	0	0	0	0
Meagan Beck	D	So	27	2	1	3	0.1111	0	0	0	0
Dale Chaput	F	So	6	1	2	3	0.5000	0	0	0	0
Josie McDermott	D	So	28	2	0	2	0.0714	0	1	0	0
Courtney Chais	F	Jr	17	0	1	1	0.0588	0	0	0	0
Kristin Hissong	D	Jr	5	0	1	1	0.2000	0	0	0	0
Ashley Kilstein	F	Jr	23	0	1	1	0.0435	0	0	0	0
Linnea Edwardson	F	Jr	26	0	1	1	0.0385	0	0	0	0
Amanda Hanson	G	Sr	17	0	1	1	0.0588	0	0	0	0
Stephanie Gilbert	F	So	16	0	0	0	0.0000	0	0	0	0
Alex Zirbel	G	So	15	0	0	0	0.0000	0	0	0	0
Carli McNeill	D	Sr	21	0	0	0	0.0000	0	0	0	0
Danielle Kimble	G	So	7	0	0	0	0.0000	0	0	0	0
