Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Katie Parkman	F	Fr	24	10	6	16	0.6667	8	16	2	3	0	0
Gigi Fraser	F	Sr	22	10	6	16	0.7273	9	18	1	3	0	0
Stephanie Lang	F	Sr	24	6	9	15	0.6250	3	6	2	2	0	0
Jill Tokarczyk	D	Sr	24	3	10	13	0.5417	4	8	1	1	0	0
Sara Taffe	D	Fr	22	2	9	11	0.5000	11	22	0	2	0	0
Hannah Jaiven	D	Sr	24	3	5	8	0.3333	8	19	0	1	0	0
Teal Gosselin	F	Fr	23	2	5	7	0.3043	7	14	0	0	0	0
Megan Fitzgerald	F	So	21	3	3	6	0.2857	2	4	1	1	0	0
Hannah Bartlett	F	So	24	3	2	5	0.2083	11	22	0	2	1	0
Nikki Haskins	F	Sr	8	2	3	5	0.6250	1	2	0	0	0	0
Megan Ahern	F	Fr	24	3	1	4	0.1667	4	8	0	1	0	0
Naomi Woolfenden	D	So	24	1	3	4	0.1667	5	10	1	0	0	0
Ianthe Lekometros	F	So	24	1	3	4	0.1667	2	4	0	0	0	0
Maddie Carras	D	Fr	24	1	2	3	0.1250	9	18	0	0	0	0
Courtney Power	D	Jr	22	0	1	1	0.0455	2	4	0	0	0	0
Casey Brown	F	So	17	0	1	1	0.0588	2	4	0	0	0	0
Tori Bogen	G	Sr	14	0	0	0	0.0000	0	0	0	0	0	0
Alycia Racicot	F	So	6	0	0	0	0.0000	0	0	0	0	0	0
Julia Williams	D	Sr	24	0	0	0	0.0000	2	4	0	0	0	0
Sarah Schuchardt	G	Jr	10	0	0	0	0.0000	0	0	0	0	0	0
Rui Osaka	D	Fr	22	0	0	0	0.0000	0	0	0	0	0	0
Grace Murphy	F	So	2	0	0	0	0.0000	0	0	0	0	0	0
