Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jenni Poulin	F	Fr	10	9	6	15	1.5000	4	8	1	1	1	0
Marissa Clifford-Biederman	F	Fr	11	5	6	11	1.0000	10	20	0	2	0	0
Shannon Reynolds	F	Fr	11	3	2	5	0.4545	0	0	0	2	0	0
Kayleigh Trepanier	D	Fr	11	1	4	5	0.4545	6	12	0	0	0	0
Lauryn Huck	D	Fr	11	0	4	4	0.3636	9	18	0	0	0	0
Kayla Lambert	D	Fr	10	0	2	2	0.2000	6	12	0	0	0	0
Kris McLaughlin	F	Fr	10	1	0	1	0.1000	1	2	0	0	0	0
Ali Putney	D	Fr	11	0	1	1	0.0909	6	12	0	0	0	0
Rachel Schwaner	D	Fr	11	0	1	1	0.0909	5	10	0	0	0	0
Samantha Scobee	G	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
Sammy Stocks	F/D	Fr	11	0	0	0	0.0000	0	0	0	0	0	0
Lauren Dupont	D	Fr	11	0	0	0	0.0000	2	4	0	0	0	0
Bri Bisesti	F	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
Kristi Holt	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Shelby DiFiore	D	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Brianna Kelly	F	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Sarah Durgin	F	Fr	11	0	0	0	0.0000	0	0	0	0	0	0
Valerie Motter	F	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
Courtney Kendall	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Shawna Kelley	F	Fr	11	0	0	0	0.0000	0	0	0	0	0	0
