Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Taylor Steadman	F	Sr	27	15	6	21	0.7778	5	10	3	3	0	1
Aimee Briand	F	Fr	25	6	13	19	0.7600	14	28	2	1	0	0
Hannah Rose	D/F	So	27	9	7	16	0.5926	4	8	6	1	1	0
Brianna Keats	F	So	25	7	9	16	0.6400	5	13	1	2	0	0
Anna Daniels	F	Sr	27	3	13	16	0.5926	4	8	0	0	0	0
Lisa Kilroy	F	Jr	27	6	6	12	0.4444	3	6	1	2	0	0
Rachel Bombardier	F	Sr	27	3	7	10	0.3704	16	32	0	1	0	0
Samantha Pion	D	Sr	27	4	5	9	0.3333	2	4	0	0	0	0
Ashley Pelkey	F	Jr	27	5	2	7	0.2593	2	4	2	0	0	0
Sabrina Hosner	D	Jr	27	2	5	7	0.2593	3	6	0	1	0	0
Hannah Wright	D	Jr	27	1	4	5	0.1852	4	8	0	0	0	0
Jocelyn Forrest	F	Fr	12	1	4	5	0.4167	1	2	0	0	0	0
Morgan Richard	D	Fr	25	2	2	4	0.1600	5	10	1	0	0	0
Alyssa Brandland	F	Jr	22	2	1	3	0.1364	2	4	0	0	0	0
Rachel Elliott	F	Sr	27	2	0	2	0.0741	3	6	1	1	0	0
Chanel Tvergyak	D	Fr	27	0	2	2	0.0741	6	12	0	0	0	0
Jade Remilard	F	Fr	27	0	2	2	0.0741	1	2	0	0	0	0
Felicia Bjälvegård	D	Fr	25	0	0	0	0.0000	4	8	0	0	0	0
Rylie Wills	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Jess Cameron	G	Sr	25	0	0	0	0.0000	0	0	0	0	0	0
Rachael Brazil	G	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
