Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Rebecca Johnston	F	Jr	33	26	24	50	1.5152	0	0	5	2	2	0
Brianne Jenner	F	Fr	33	23	27	50	1.5152	13	26	5	3	2	0
Chelsea Karpenko	F	Jr	33	23	25	48	1.4545	11	22	3	11	0	0
Catherine White	F	Jr	33	21	24	45	1.3636	14	28	3	6	0	0
Laura Fortino	D	So	33	9	32	41	1.2424	12	24	4	4	0	0
Hayley Hughes	F	Sr	34	17	18	35	1.0294	2	4	3	4	0	0
Lauriane Rougeau	D	So	33	4	28	32	0.9697	9	18	0	2	0	0
Karlee Overguard	F	Sr	32	9	18	27	0.8438	10	20	2	2	0	0
Jessica Campbell	F	Fr	31	11	15	26	0.8387	4	8	0	3	1	0
Alyssa Gagliardi	D	Fr	35	1	18	19	0.5429	7	14	0	1	0	0
Amanda Young	D	Jr	32	2	14	16	0.5000	9	18	1	0	0	0
Kendice Ogilvie	F	Jr	35	5	6	11	0.3143	5	10	3	0	0	0
Hayleigh Cudmore	D	Fr	35	0	9	9	0.2571	11	22	0	0	0	0
Olivia Cook	F	Fr	32	1	7	8	0.2500	4	8	0	0	0	0
Amber Overguard	F/D	Sr	32	4	2	6	0.1875	4	8	2	0	0	0
Xandra Hompe	F	So	28	1	3	4	0.1429	0	0	0	1	0	0
Jenna Paulson	D	Jr	35	0	1	1	0.0286	0	0	0	0	0	0
Katie Wilson	G	Sr	3	0	0	0	0.0000	0	0	0	0	0	0
Amanda Mazzotta	G	Jr	18	0	0	0	0.0000	0	0	0	0	0	0
Lauren Slebodnick	G	Fr	16	0	0	0	0.0000	0	0	0	0	0	0
