Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Erin McGrath	F	So	25	6	1	7	0.2800	0	3	0	0
Mel Guillermo	F	So	23	2	4	6	0.2609	1	1	0	0
Nichole Greco	F	Jr	25	2	2	4	0.1600	0	1	0	0
Lindsey Wild	F	Jr	25	1	3	4	0.1600	0	0	0	0
Lil Caligiuri	F	So	24	3	0	3	0.1250	0	1	0	0
Andrea Richmond	D	So	25	1	2	3	0.1200	1	0	0	0
Jess Healy	D	So	25	1	1	2	0.0800	0	0	0	0
Katie Snowden	F	Fr	25	1	1	2	0.0800	0	0	0	0
Michelle Pickles	F	Jr	25	1	1	2	0.0800	0	0	0	0
Jordi Ralph	F	So	24	0	1	1	0.0417	0	0	0	0
Meredith Young	F	So	12	0	1	1	0.0833	0	0	0	0
Nadia Sarkarat	F	So	22	0	1	1	0.0455	0	0	0	0
Darby McGrath	D	Fr	25	0	1	1	0.0400	0	0	0	0
Sally Bevis	G	Fr	16	0	0	0	0.0000	0	0	0	0
Brianna Ostoff	F/D	So	25	0	0	0	0.0000	0	0	0	0
Heather Steward	F	Fr	22	0	0	0	0.0000	0	0	0	0
Michelle Ricketts	F	Fr	25	0	0	0	0.0000	0	0	0	0
Theresa Taylor	G	Sr	14	0	0	0	0.0000	0	0	0	0
Stephanie Williams	D	So	24	0	0	0	0.0000	0	0	0	0
