Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Chloe Kinsel	F	So	31	17	16	33	1.0645	3	6	4	3	1	0
Katie Batters	F	Sr	29	17	15	32	1.1034	9	18	4	5	1	2
Kait Mason	F	Sr	31	14	16	30	0.9677	11	22	2	3	0	1
Brook Story	F	Sr	31	10	13	23	0.7419	11	22	0	4	0	1
Dani Sibley	F	Fr	30	15	7	22	0.7333	8	16	4	2	0	0
Brianna Breiland	F	Fr	30	11	8	19	0.6333	3	6	0	2	0	1
Alice Cranston	F	Jr	31	9	9	18	0.5806	8	16	3	2	0	0
Paige Johnson	D	Fr	31	2	14	16	0.5161	4	8	0	1	0	0
Karleigh Wolkerstorfer	F	Fr	30	11	4	15	0.5000	9	18	2	2	0	0
Jenna Ulberg	F	Fr	29	2	10	12	0.4138	4	8	0	0	0	0
Sam Greeley	D	Jr	31	3	8	11	0.3548	6	12	0	2	0	0
Crysta Lowell	F	Jr	31	3	6	9	0.2903	9	21	1	0	0	0
Leah Gefroh	F	So	31	1	8	9	0.2903	4	8	1	0	0	0
Emily Stark	F	Fr	27	3	5	8	0.2963	2	4	0	0	0	0
Kendal Evenson	D	Jr	29	1	7	8	0.2759	3	6	1	0	0	0
Allie Olson	D	Jr	27	1	7	8	0.2963	11	22	0	0	0	0
Hayley Walsh	F	Fr	31	1	5	6	0.1935	1	2	0	0	0	0
Dani Buehrer	D	So	31	1	4	5	0.1613	17	34	1	0	0	0
Kayla Sinna	D	Fr	13	2	1	3	0.2308	4	8	0	0	0	0
Meaghan Wenner	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
Ashley Kuechle	G	Sr	25	0	0	0	0.0000	0	0	0	0	0	0
Gillian McDonald	G	So	7	0	0	0	0.0000	0	0	0	0	0	0
