Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Myriam Croussette	F	Jr	34	14	12	26	0.7647	9	18	2	4	0	0
Brittany Dougherty	F	So	34	14	12	26	0.7647	21	42	2	5	1	0
Jennie Gallo	F	Sr	34	14	11	25	0.7353	13	26	3	8	0	0
Danielle Ward	F	Jr	34	11	13	24	0.7059	12	32	1	5	0	1
Dawn Sullivan	F	Jr	34	8	9	17	0.5000	6	12	2	6	0	0
Chloe Tinkler	D	So	34	2	11	13	0.3824	14	28	0	0	0	0
Dominique Goutsis	F	Jr	33	4	8	12	0.3636	14	28	0	3	0	0
Ashley Norum	D	Jr	34	1	11	12	0.3529	33	66	1	1	0	0
Kayla Kaluzny	F/D	Fr	34	3	8	11	0.3235	18	36	0	1	0	0
Missy Denk	F	Fr	32	2	5	7	0.2188	12	24	0	0	0	0
Melissa Gagnon	D	Jr	34	0	7	7	0.2059	8	16	0	0	0	0
Brianne Kilgour	F	So	33	2	4	6	0.1818	4	8	1	0	0	0
Jordan Colliton	F	Sr	33	0	4	4	0.1212	8	16	0	0	0	0
Kristi King	F	Fr	27	2	1	3	0.1111	4	8	0	0	0	0
Jenny Kistner	F	Fr	25	1	2	3	0.1200	13	26	0	0	0	0
Kelly McDonald	D	Fr	34	0	3	3	0.0882	8	16	0	0	0	0
Kerry Mayhew	F	Fr	10	1	0	1	0.1000	3	6	0	0	0	0
Thalia Grundstrom	F	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Brittany Ott	G	So	30	0	0	0	0.0000	0	0	0	0	0	0
Kylie Smith	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Madelene Eriksson	D	Sr	29	0	0	0	0.0000	2	4	0	0	0	0
Candice Currier	G	Jr	5	0	0	0	0.0000	1	2	0	0	0	0
Danielle Cyr	F	Sr	26	0	0	0	0.0000	9	18	0	0	0	0
Kaitlin Zeek	F	Sr	22	0	0	0	0.0000	1	2	0	0	0	0
