Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Amber Cmejla	F	Fr	25	8	7	15	0.6000	17	34	0	2	0	0
Sarah Luberda	F	Fr	25	3	8	11	0.4400	4	8	0	0	0	0
Jaime Athens	D	Fr	24	4	6	10	0.4167	14	39	0	1	0	0
Jackie Drews	F	Jr	14	5	2	7	0.5000	7	14	0	1	0	0
April Forar	F	Fr	22	4	3	7	0.3182	4	8	0	2	1	0
Steph Boehm	F	Fr	25	3	4	7	0.2800	13	26	0	2	0	0
Alisha Java	F	Fr	21	2	3	5	0.2381	24	48	0	0	0	0
Leah Shapiro	F	Fr	13	1	3	4	0.3077	2	4	0	0	0	0
Kalie Duellman	D	Fr	21	0	4	4	0.1905	8	16	0	0	0	0
Tracy Tyrakowski	F	Fr	25	3	0	3	0.1200	3	6	0	0	0	0
Kelsey Kallal	F	Fr	11	1	2	3	0.2727	4	8	0	0	0	0
Carly Udelhofen	D	Fr	24	1	2	3	0.1250	7	14	0	1	0	0
Beth Barbaglia	F	Fr	25	2	0	2	0.0800	2	4	0	0	0	0
Sarah Lichtie	F	Fr	25	0	1	1	0.0400	5	10	0	0	0	0
Jenny Brown	D	Fr	25	0	1	1	0.0400	9	18	0	0	0	0
Natalia Bravo	D	Fr	14	0	1	1	0.0714	3	6	0	0	0	0
Laura DeDecker	D	Fr	25	0	1	1	0.0400	5	10	0	0	0	0
Zoe Werner	F	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Alli Jensen	F	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Sam Harrold	F	Fr	25	0	0	0	0.0000	9	18	0	0	0	0
Katie Hirsch	G	Fr	16	0	0	0	0.0000	0	0	0	0	0	0
Krista Tatum	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Brittany Staduenmaier	G	Fr	8	0	0	0	0.0000	0	0	0	0	0	0
Aubrey Murphy	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
