Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Emma Tani	F	Sr	26	9	13	22	0.8462	6	12	2	2	2	1
Cheeky Herr	F	Sr	25	8	14	22	0.8800	10	20	1	2	1	1
Shannon Farrell	F	Sr	26	14	6	20	0.7692	2	4	4	4	1	0
Melissa Maffeo	F	So	24	9	6	15	0.6250	0	0	3	1	1	0
Kelcie Finn	F	So	25	7	7	14	0.5600	4	8	1	1	0	1
Kate Fraley	F	Jr	26	7	7	14	0.5385	3	6	2	1	0	0
Delaney Harrop	D	So	26	1	11	12	0.4615	8	16	0	1	0	0
Hannah Oganeku	F	So	22	3	8	11	0.5000	6	12	0	3	0	0
Lindsay Miller	F	Fr	26	5	5	10	0.3846	5	10	1	2	0	0
Jessica Stowell	D	Jr	26	2	8	10	0.3846	6	12	0	0	0	0
Shelby Labe	D	Sr	26	4	5	9	0.3462	5	10	0	1	0	0
Caroline Howell	D	So	23	1	4	5	0.2174	1	2	0	0	0	0
Allie Bravi	D	Jr	26	1	3	4	0.1538	0	0	0	0	0	0
Brooke Heron	F	Sr	26	1	3	4	0.1538	4	8	1	0	0	0
Alison Slowe	D	Fr	21	2	1	3	0.1429	0	0	0	0	0	0
Elizabeth Caporale	D	Jr	26	1	2	3	0.1154	1	2	0	0	0	0
Chandler Solimine	F	Fr	26	1	2	3	0.1154	4	8	0	0	0	0
Tasha Adams	D	So	26	1	2	3	0.1154	7	14	0	0	0	0
Kayla O'Connor	F	So	7	0	2	2	0.2857	0	0	0	0	0	0
Sydney Belinskas	G	So	24	0	1	1	0.0417	1	2	0	0	0	0
Mandi Paine	F	So	3	0	0	0	0.0000	0	0	0	0	0	0
Zowie Caouette	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Claire Foran	F	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
