Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Angela M Johnson	D	Jr	23	12	3	15	0.6522	1	4	0	0
Laurel Volenec	F/D	Sr	23	7	6	13	0.5652	0	2	0	0
Resche Hierlmaier	D	Fr	23	4	9	13	0.5652	0	1	1	0
Jasey Porter	F	Jr	23	1	1	2	0.0870	0	0	0	0
Nichole Hottinger	F/D	Sr	19	1	1	2	0.1053	0	0	0	0
Betsy Ohrt	F	Fr	21	1	1	2	0.0952	0	0	0	0
Jordan Nielsen	D	Fr	22	1	1	2	0.0909	0	0	0	0
Kate Swanson	D	Fr	21	1	1	2	0.0952	0	1	0	0
Michelle Bazzanella	F	Jr	16	1	1	2	0.1250	0	0	0	0
Tera Burley	F	So	21	1	0	1	0.0476	0	0	0	0
Megan Mumm	F	So	6	0	1	1	0.1667	0	0	0	0
Davin Boesinger	F	Sr	21	0	1	1	0.0476	0	0	0	0
Sarah Stieve	D	So	23	0	1	1	0.0435	0	0	0	0
Krystin Ralston	D	Fr	20	0	1	1	0.0500	0	0	0	0
Angela F Johnson	F	Jr	18	0	0	0	0.0000	0	0	0	0
Jenny Haedrich	F	So	3	0	0	0	0.0000	0	0	0	0
Jessi McGehee	G	Fr	12	0	0	0	0.0000	0	0	0	0
Morgan Kane	G	Sr	21	0	0	0	0.0000	0	0	0	0
Jenna Kane	F/D	Sr	22	0	0	0	0.0000	0	0	0	0
Vanessa Snell	F	Jr	17	0	0	0	0.0000	0	0	0	0
