Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Molli Mott	F	Jr	34	9	12	21	0.6176	12	24	3	7	0	0
Alex Nelson	F	Sr	32	8	11	19	0.5938	6	12	1	4	2	0
Haylea Schmid	F	Sr	35	8	10	18	0.5143	10	20	0	3	0	0
Audrey Hanmer	D	So	34	5	12	17	0.5000	23	46	1	1	1	0
Abby Ness	F	So	35	4	3	7	0.2000	3	6	1	1	0	0
Julia Gilbert	F	Jr	32	4	3	7	0.2188	5	10	1	0	0	1
Skye Kelly	D	Fr	29	1	6	7	0.2414	3	6	0	1	0	0
Vanessa Spataro	F	Fr	32	3	3	6	0.1875	6	12	0	1	0	0
Michelle Burke	D	Jr	34	1	5	6	0.1765	11	22	0	0	0	0
Kalli Funk	F	So	28	2	2	4	0.1429	6	12	0	0	0	0
Cari Coen	D	Jr	35	1	3	4	0.1143	6	12	1	0	0	0
Amy Olson	F	Jr	33	0	4	4	0.1212	5	10	0	0	0	0
Lisa Martinson	D	Sr	32	2	1	3	0.0938	11	33	0	0	0	0
Kylie Lane	F	Sr	35	1	2	3	0.0857	9	18	0	0	0	0
Ellie Sitek	F	Sr	34	2	0	2	0.0588	7	14	0	0	0	0
Hanna Brodt	F	Fr	34	1	1	2	0.0588	0	0	0	0	0	0
Sydney Burghardt	F	Jr	27	0	2	2	0.0741	2	4	0	0	0	0
Callie Dahl	F	Sr	18	1	0	1	0.0556	3	6	0	0	0	0
Katie Allen	D	Sr	35	1	0	1	0.0286	13	26	0	0	0	1
Julie Friend	G	So	22	0	1	1	0.0455	0	0	0	0	0	0
Katie Fitzgerald	G	Fr	15	0	1	1	0.0667	0	0	0	0	0	0
Amanda Arbogast	F	So	10	0	0	0	0.0000	1	2	0	0	0	0
Amanda Monkman	D	Jr	12	0	0	0	0.0000	0	0	0	0	0	0
Anna Donlan	G	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
