Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kaleigh Costello	F	Sr	27	7	11	18	0.6667	12	24	2	2	0	0
Madyson Moore	F	Fr	26	7	9	16	0.6154	20	40	2	1	0	0
Sam Hippern	D	Jr	25	7	5	12	0.4800	10	20	2	2	0	0
Alexis Fitzpatrick	F	So	25	1	10	11	0.4400	10	20	0	0	0	0
Aubrey Fischer	F	Fr	26	5	4	9	0.3462	6	12	1	2	0	1
Chelsea Torrico	F	Sr	25	2	7	9	0.3600	23	46	0	2	0	0
Kate Kellar	F	Jr	25	4	4	8	0.3200	4	8	0	1	0	1
Alyssa Hoot	D	Jr	27	0	8	8	0.2963	14	39	0	0	0	0
Chelsie Boroski	D	Jr	25	4	3	7	0.2800	8	16	0	1	1	0
Ashley Bonner	F	Fr	25	3	4	7	0.2800	2	4	2	1	0	0
Avery Kauffmann	F	Fr	27	4	2	6	0.2222	2	4	0	1	0	0
Kristin Dehm	F	So	27	4	1	5	0.1852	6	12	1	1	0	0
Jamie Tabb	D	So	27	2	3	5	0.1852	32	64	0	1	0	0
Amanda Grenier	D	Sr	27	1	4	5	0.1852	4	8	0	0	0	0
Kassandra Flint	D	So	26	1	3	4	0.1538	18	36	1	0	0	0
Madeleine Gustafsson	D	Fr	27	2	0	2	0.0741	4	8	0	2	0	0
Alicia Michonski	D	Sr	27	0	2	2	0.0741	1	2	0	0	0	0
Teraysa White	G	Sr	8	0	0	0	0.0000	2	4	0	0	0	0
Lauren Hopps	G	Fr	8	0	0	0	0.0000	0	0	0	0	0	0
Kristen Conners	G	Jr	16	0	0	0	0.0000	0	0	0	0	0	0
Marisa Roth	F	Fr	8	0	0	0	0.0000	3	6	0	0	0	0
Agnes Fotino	F	So	2	0	0	0	0.0000	0	0	0	0	0	0
