Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Michelle Chee	F	Fr	21	12	10	22	1.0476	0	4	0	0
Emmy Handy	F	So	20	9	6	15	0.7500	0	4	0	0
Alexandra Schmidt	D	So	16	6	9	15	0.9375	2	4	0	0
Tara Borawski	F	Sr	15	5	9	14	0.9333	2	3	0	0
Erin Fitzgerald	F	So	21	3	11	14	0.6667	0	1	0	0
Megan Fallon	F	So	15	3	9	12	0.8000	0	2	0	0
Jessica Keeley	F	Sr	21	3	6	9	0.4286	0	0	0	0
Kelley McCarthy	D	Fr	21	2	7	9	0.4286	0	2	0	0
Kara Douglas	F/D	So	21	7	1	8	0.3810	3	1	0	0
Marissa Powers	F	Fr	21	1	3	4	0.1905	0	0	0	0
Rosemary McGuirk	F	Fr	21	1	2	3	0.1429	0	0	0	0
Christine Ryan	D	Jr	21	0	3	3	0.1429	0	0	0	0
Jennifer Perrone	D	Fr	21	0	3	3	0.1429	0	0	0	0
Elizabeth Johnson	F	Jr	14	0	2	2	0.1429	0	0	0	0
Emily Ciccolo	F	Sr	21	0	1	1	0.0476	0	0	0	0
Ashley Bell	D	So	14	0	1	1	0.0714	0	0	0	0
Lila Claghorn	F	So	21	0	1	1	0.0476	0	0	0	0
Erin Bloxham	D	Fr	7	0	0	0	0.0000	0	0	0	0
Rebecca Aberle	D	So	19	0	0	0	0.0000	0	0	0	0
Allison Parpal	G	So	3	0	0	0	0.0000	0	0	0	0
Courtney Bergh	G	Sr	16	0	0	0	0.0000	0	0	0	0
Helen McCarthy	G	So	5	0	0	0	0.0000	0	0	0	0
Shannon Lindgren	D	Sr	20	0	0	0	0.0000	0	0	0	0
