Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Laura Gosnell	D	Jr	23	4	5	9	0.3913	2	1	0	0
Suzie Connor	D	Jr	24	4	4	8	0.3333	0	1	0	1
Aly Ridgway	F	Fr	24	2	6	8	0.3333	0	0	0	0
Mallory Littman	F	Jr	23	4	2	6	0.2609	0	2	0	0
Kristen Van Slyke	F	Fr	24	3	3	6	0.2500	1	1	0	1
Elizabeth Bennett	F	Fr	12	0	6	6	0.5000	0	0	0	0
Meaghan McLaughlin	F	So	24	4	1	5	0.2083	1	3	0	0
Jill Mauer	F	Fr	24	2	3	5	0.2083	0	1	0	0
Elinor Mason	D	Fr	24	1	3	4	0.1667	0	0	0	0
Caitlin Sommer	F	Jr	18	2	1	3	0.1667	1	1	0	0
Ashley Malins	F	Fr	22	2	1	3	0.1364	0	1	0	0
Kate Reardon	F	Jr	18	2	1	3	0.1667	0	1	0	0
Ali Elkins	D	Sr	18	2	1	3	0.1667	0	1	0	0
Erin Wing	D	Jr	16	0	2	2	0.1250	0	0	0	0
Gabby Petrill	G	Jr	24	0	1	1	0.0417	0	0	0	0
Helen Sullivan	F	Fr	20	0	1	1	0.0500	0	0	0	0
Katie O'Bryan	F	Fr	8	0	1	1	0.1250	0	0	0	0
Sarah Miner	F	Fr	17	0	1	1	0.0588	0	0	0	0
Kristi Post	F	Fr	1	0	0	0	0.0000	0	0	0	0
Elizabeth Colburn	F	Jr	13	0	0	0	0.0000	0	0	0	0
Britt Appleton	D	So	13	0	0	0	0.0000	0	0	0	0
Christine Cruz	G	Fr	1	0	0	0	0.0000	0	0	0	0
Bradley Wray	D	So	16	0	0	0	0.0000	0	0	0	0
Jen Bogle	F/D	So	16	0	0	0	0.0000	0	0	0	0
