Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Melissa Lomanto	F	Fr	26	12	17	29	1.1154	0	4	1	0
Katie Snell	D	Fr	20	15	13	28	1.4000	2	2	1	0
Katie Juliano	F	Fr	26	13	11	24	0.9231	1	2	0	0
Kristen MacDonald	D	Fr	26	8	14	22	0.8462	2	1	0	0
Bethany Torrice	F	Fr	25	12	4	16	0.6400	2	1	2	0
Julie Sapio	F	Fr	25	4	8	12	0.4800	1	1	0	0
Michelle Willamson	D	Fr	17	8	3	11	0.6471	4	2	0	0
Sarah Kirby	F	Fr	26	1	10	11	0.4231	0	1	0	0
Alicia Pircio	F	Fr	23	4	6	10	0.4348	0	1	0	0
Meaghan Murray	F	Fr	13	3	7	10	0.7692	0	0	1	0
Debbie Schwagerman	F	Fr	26	3	7	10	0.3846	0	2	0	0
Kelli Louie	F	Fr	25	5	3	8	0.3200	0	0	0	0
Kristen Corrigan	D	Fr	26	2	2	4	0.1538	0	1	0	0
Carli Mazzarella	F	Fr	11	1	3	4	0.3636	0	0	0	0
Mary Latray	D	Fr	21	2	1	3	0.1429	1	0	0	0
Karen Poole	D	Fr	26	0	3	3	0.1154	0	0	0	0
Brianne Plancon	F	Fr	26	1	1	2	0.0769	0	0	0	0
Pam Courtney	F	Fr	19	1	1	2	0.1053	0	0	0	0
Sarah Crandall	F	Fr	25	1	0	1	0.0400	0	0	0	0
Krystal Champagne	G	Fr	10	0	0	0	0.0000	0	0	0	0
Sarah Detwiler	G	Fr	17	0	0	0	0.0000	0	0	0	0
Melissa Zebda	G	So	12	0	0	0	0.0000	0	0	0	0
