Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Aleca Hughes	F	Sr	29	4	11	15	0.5172	7	14	0	1	0	0
Jackie Raines	F	So	27	9	3	12	0.4444	8	16	1	5	0	0
Stephanie Mock	F	Fr	29	3	8	11	0.3793	22	44	0	3	0	0
Danielle Moncion	F	Jr	29	5	4	9	0.3103	12	24	0	2	0	0
Heather Grant	D	Sr	25	2	6	8	0.3200	10	20	0	0	0	0
Lynn Kennedy	F	Fr	29	3	3	6	0.2069	2	4	0	0	0	0
Alyssa Zupon	F	Jr	29	1	4	5	0.1724	11	22	0	0	0	0
Ashley Dunbar	F	So	22	3	1	4	0.1818	4	8	0	0	0	0
Jenna Ciotti	F	So	11	1	2	3	0.2727	5	10	0	1	0	0
Natalie Wedell	D/F	Jr	29	0	2	2	0.0690	0	0	0	0	0	0
Jamie Gray	D	Jr	29	0	2	2	0.0690	19	38	0	0	0	0
Madi Murray	D	Fr	20	0	1	1	0.0500	19	38	0	0	0	0
Emily DesMeules	D	Jr	15	0	1	1	0.0667	5	10	0	0	0	0
Lauren Davis	F	Sr	29	0	1	1	0.0345	6	12	0	0	0	0
Paige Decker	F	So	29	0	1	1	0.0345	3	6	0	0	0	0
Jen Matichuk	F	Jr	27	0	1	1	0.0370	5	10	0	0	0	0
Kelsey Summers	F	Fr	20	0	1	1	0.0500	3	6	0	0	0	0
Genny Ladiges	G	Sr	25	0	0	0	0.0000	0	0	0	0	0	0
Patricia McGauley	F	So	29	0	0	0	0.0000	0	0	0	0	0	0
Erin Callahan	G	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
Jaimie Leonoff	G	Fr	11	0	0	0	0.0000	0	0	0	0	0	0
