Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Henriette Ostergaard	F	Jr	26	16	15	31	1.1923	17	34	2	1	1	1
Karissa Anderson	F	Jr	30	14	15	29	0.9667	12	24	5	2	0	0
Zoe Kurth	F	Jr	27	12	10	22	0.8148	7	14	2	3	1	0
Andrea Senne	F	Jr	30	10	8	18	0.6000	8	16	3	0	0	0
Danielle Rozon	F	Jr	30	5	11	16	0.5333	10	20	1	3	0	0
Lauren Roethlisberger	F	Fr	30	4	12	16	0.5333	10	20	1	2	0	0
Laurel Hill	D	Jr	30	4	12	16	0.5333	15	30	0	3	0	0
Ali Parker	F	So	27	8	7	15	0.5556	11	22	1	2	0	0
Stephanie Slinde	F	Jr	13	4	9	13	1.0000	6	12	1	1	0	0
Jade Popescul	F	So	10	4	3	7	0.7000	2	4	0	0	0	0
Katie Conlon	D	So	30	3	4	7	0.2333	12	24	1	2	0	0
Tarraneh Dadgar	F	Jr	30	2	4	6	0.2000	8	16	0	1	0	0
Myranda Hayes	D	Fr	28	1	5	6	0.2143	15	30	0	0	0	0
Brooke Nicholson	D	Jr	27	5	0	5	0.1852	2	4	0	0	0	0
Isabell Lindstrom	F	Fr	15	3	1	4	0.2667	4	8	1	1	0	0
Kelley Ritchie	F	Jr	17	3	0	3	0.1765	0	0	0	0	0	0
Ashley Wilson	D	Jr	19	0	3	3	0.1579	2	4	0	0	0	0
Emily Chandler	F	Fr	27	0	3	3	0.1111	3	6	0	0	0	0
Jennifer Berggren	D	Fr	6	0	1	1	0.1667	1	2	0	0	0	0
Ashley Biehl	F	Jr	19	0	1	1	0.0526	0	0	0	0	0	0
Katie Aluia	G	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Marissa Gale	D	Jr	12	0	0	0	0.0000	0	0	0	0	0	0
Bridget Clements	D	Fr	10	0	0	0	0.0000	2	4	0	0	0	0
Taylor Giacin	F	Jr	25	0	0	0	0.0000	0	0	0	0	0	0
Kaley Gibson	G	Jr	29	0	0	0	0.0000	1	2	0	0	0	0
Hannah Smith	D	So	1	0	0	0	0.0000	3	6	0	0	0	0
Julia Muscarello	F/D	Jr	9	0	0	0	0.0000	0	0	0	0	0	0
Breanna Kelly	D	Jr	12	0	0	0	0.0000	1	2	0	0	0	0
