Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kelsey Cosby	F	So	25	4	4	8	0.3200	17	42	1	0	0	0
Marisa Zamrock	F	Fr	24	3	2	5	0.2083	4	8	1	0	0	0
Meghan Cassidy	F	Jr	23	2	3	5	0.2174	5	10	1	2	0	0
Kate Banys	F	So	22	4	0	4	0.1818	1	2	0	0	0	0
Allison Collins	F	Jr	26	2	2	4	0.1538	2	4	1	0	0	0
Stephanie Newmark	D	Jr	26	2	2	4	0.1538	6	12	0	2	0	0
Kelsey Maguire	F	Jr	26	2	2	4	0.1538	5	10	0	0	0	0
Katie Landry	D	Jr	26	1	3	4	0.1538	0	0	0	1	0	0
Cortney Sollows	D	So	24	2	1	3	0.1250	14	28	1	1	0	0
Ali Myers	F	Jr	17	2	1	3	0.1765	5	10	0	0	0	0
Jane Baruch	F	Jr	21	1	2	3	0.1429	2	4	0	0	0	0
Carrie Baruch	D	Jr	26	0	3	3	0.1154	15	41	0	0	0	0
Alysha Raimo	F	Fr	10	2	0	2	0.2000	11	30	0	0	2	0
Olivia Leon	F	Fr	23	0	2	2	0.0870	4	8	0	0	0	0
Tasha Wyatt	D	Jr	26	0	2	2	0.0769	24	48	0	0	0	0
Jamie O'Brien	F	Jr	26	1	0	1	0.0385	11	22	0	0	0	0
Montanna Heinlein	F	Sr	26	0	1	1	0.0385	7	14	0	0	0	0
Jennifer Wisiewski	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Ali Ponte	G	Jr	20	0	0	0	0.0000	0	0	0	0	0	0
Ronja Lotse	F	Fr	24	0	0	0	0.0000	4	8	0	0	0	0
Lauren Deguire	D	Fr	26	0	0	0	0.0000	8	16	0	0	0	0
Nicole Crandle	G	Jr	5	0	0	0	0.0000	0	0	0	0	0	0
