Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Ingrid Neve	F	Fr	28	21	20	41	1.4643	3	7	2	0
Andrea Peterson	D	Fr	28	17	22	39	1.3929	2	4	1	0
Laura Stypulkowski	F	Jr	28	13	23	36	1.2857	1	1	0	0
Katie Deschneau	F	Sr	28	14	15	29	1.0357	4	2	2	0
Ann Katz	F	Sr	28	14	10	24	0.8571	2	1	1	0
Josefin Pettersson	F	So	28	10	8	18	0.6429	2	1	0	0
Abby Randall	D	So	28	3	13	16	0.5714	0	3	0	0
Jess Brandange	F	Sr	28	6	8	14	0.5000	0	2	1	1
Ellen Doyle	D	Sr	28	5	9	14	0.5000	0	1	1	0
Michelle Guimond	F	Fr	28	5	4	9	0.3214	2	1	0	0
Becky Steiner	F	Fr	27	4	5	9	0.3333	2	0	0	0
Leah Erickson	D	Jr	28	3	3	6	0.2143	3	0	0	0
Kathleen Simonet	D	Fr	28	2	4	6	0.2143	1	0	0	0
Kelly Holland	D	So	24	0	5	5	0.2083	0	0	0	0
Blair Carlson	F	So	7	2	1	3	0.4286	0	2	0	0
Brittany Northagen	F	So	26	0	2	2	0.0769	0	0	0	0
Ashley Elliot	D	Fr	27	0	2	2	0.0741	0	0	0	0
Crystal Sorenson	D	So	1	0	0	0	0.0000	0	0	0	0
Kara Meyer	G	Fr	13	0	0	0	0.0000	0	0	0	0
Kitty Hurley	G	Fr	6	0	0	0	0.0000	0	0	0	0
Kristin Setterstrom	G	Fr	18	0	0	0	0.0000	0	0	0	0
Michelle Horrigan	D	So	27	0	0	0	0.0000	0	0	0	0
Amy Brown	F	Fr	26	0	0	0	0.0000	0	0	0	0
