Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Chelsea Rapin	F	Sr	32	7	8	15	0.4688	13	26	0	3	0	0
Amanda Pelkey	F	Fr	32	5	9	14	0.4375	20	40	0	0	1	0
Emily Walsh	F	Jr	32	5	8	13	0.4063	7	14	0	0	0	0
Kellie Dineen	F	So	32	8	4	12	0.3750	12	32	2	0	1	0
Erin Wente	F	Jr	30	7	5	12	0.4000	21	42	1	3	1	0
Krystal Baumann	F	Fr	28	5	6	11	0.3929	9	18	0	2	0	0
Meghan Huertas	F	Fr	26	1	9	10	0.3846	16	40	0	0	0	0
Klara Myrén	F	Fr	27	3	5	8	0.2963	4	8	0	2	0	0
Megan Dalbec	D	So	30	1	7	8	0.2667	4	8	0	1	0	0
Kailey Nash	F	Sr	31	3	4	7	0.2258	30	60	1	0	0	0
Brittany Zuback	F	Fr	32	3	4	7	0.2188	8	16	0	1	0	0
Breanne Sundquist	F/D	So	19	1	5	6	0.3158	8	16	0	0	0	0
Megan Bergland	F	Fr	31	1	3	4	0.1290	7	14	0	1	0	0
Delia McNally	D	Fr	31	1	3	4	0.1290	0	0	0	0	0	0
Danielle Rancourt	D	So	32	1	3	4	0.1250	5	10	0	0	0	0
Greer Vogl	D	Fr	32	0	4	4	0.1250	15	30	0	0	0	0
Valerie Stoul	F	So	30	1	1	2	0.0667	0	0	0	0	0	0
Gina Repaci	D	Fr	5	0	1	1	0.2000	4	8	0	0	0	0
Roxanne Douville	G	So	26	0	0	0	0.0000	0	0	0	0	0	0
Kelci Lanthier	G	Jr	9	0	0	0	0.0000	2	4	0	0	0	0
