Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Edie Brenning	F	Jr	25	10	11	21	0.8400	16	32	2	2	0	0
Angela Gilmour	F/D	Jr	26	6	10	16	0.6154	22	44	0	1	1	1
Lynsey Nakamura	F/D	Sr	25	6	8	14	0.5600	22	55	1	3	0	1
Shanelle Doucette	F	Fr	26	7	4	11	0.4231	8	16	1	0	0	0
Megan Russelo	F	Fr	24	6	5	11	0.4583	5	10	1	0	0	0
Keira St-Laurent	D	Fr	26	2	7	9	0.3462	23	54	2	1	0	0
Amanda Simpson	F	So	24	4	4	8	0.3333	3	6	2	1	1	0
Danica Delry	F	Fr	24	3	3	6	0.2500	3	6	1	0	0	0
Casey Kilduff	F	Fr	27	3	2	5	0.1852	1	2	0	1	0	0
Lindsey Spatola	D	So	26	2	2	4	0.1538	13	26	0	1	0	0
Dru Austin	F	Jr	18	1	3	4	0.2222	7	14	0	0	0	0
Donna Williams	F/D	Fr	24	0	4	4	0.1667	8	16	0	0	0	0
Ashley Langdon	F	Fr	23	1	2	3	0.1304	4	8	0	1	0	0
Jessica Langdon	F	Fr	24	1	2	3	0.1250	8	16	0	0	0	0
Lauren Cusack	F	Fr	18	1	2	3	0.1667	7	14	0	0	0	0
Kelsey Carpenter	F/D	Fr	11	2	0	2	0.1818	5	10	0	0	0	0
Kelsey Waller	D	So	14	1	1	2	0.1429	6	12	0	0	0	0
Olivia Pryzbylkowski	D	Sr	26	0	2	2	0.0769	13	26	0	0	0	0
Jaclyn King	D	Fr	22	0	1	1	0.0455	3	6	0	0	0	0
Tiana Morocco	D	Fr	19	0	0	0	0.0000	1	2	0	0	0	0
Justina Mayr	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Shannon Donnelly	G	Sr	20	0	0	0	0.0000	0	0	0	0	0	0
Ashley Reimer	F	So	21	0	0	0	0.0000	0	0	0	0	0	0
Allie Frank	G	Sr	3	0	0	0	0.0000	0	0	0	0	0	0
