Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Dayna Colang	F	Jr	36	18	14	32	0.8889	17	34	1	8	0	0
Amanda Pelkey	F	Sr	34	14	17	31	0.9118	12	24	3	5	0	0
Brittany Zuback	F	Sr	36	16	14	30	0.8333	10	20	2	8	0	0
Amanda Drobot	D	Fr	36	3	14	17	0.4722	4	8	1	2	0	0
Bridget Baker	F	So	34	7	9	16	0.4706	9	18	2	3	0	0
Sarah Campbell	D	Sr	36	5	8	13	0.3611	6	12	0	0	0	0
Taylor Willard	D	Fr	36	3	10	13	0.3611	3	6	0	1	0	0
Victoria Andreakos	F	So	36	4	8	12	0.3333	11	22	1	0	0	0
Delia McNally	F	Sr	36	5	6	11	0.3056	5	10	2	1	0	0
Gina Repaci	D	Sr	30	1	8	9	0.3000	10	20	1	0	0	0
Mackenzie MacNeil	F	Fr	33	1	6	7	0.2121	3	6	0	0	0	0
Casey Leveillee	F	So	29	2	4	6	0.2069	7	14	0	0	1	0
Rachael Ade	D	So	36	0	6	6	0.1667	4	8	0	0	0	0
Cassidy Campeau	F	So	33	2	3	5	0.1515	1	2	1	0	0	0
Katherine Pate	D	Fr	32	0	5	5	0.1563	1	2	0	0	0	0
Sarah Kelly	F	So	36	2	2	4	0.1111	5	10	1	0	0	0
Klara Myrén	F	Sr	20	2	1	3	0.1500	3	6	0	0	0	0
Kourtney Menches	F	Fr	36	0	3	3	0.0833	5	10	0	0	0	0
Bella Webster	F	Fr	11	1	1	2	0.1818	2	4	0	0	0	0
Molly Depew	G	Fr	10	0	1	1	0.1000	0	0	0	0	0	0
Greer Vogl	D	Sr	3	0	0	0	0.0000	0	0	0	0	0	0
Madison Litchfield	G	So	30	0	0	0	0.0000	0	0	0	0	0	0
