Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Elise Nichols	F	Jr	25	5	8	13	0.5200	1	1	0	0
Suzy Pocock	F	Fr	27	6	3	9	0.3333	1	2	1	0
Linnea Edwardson	F	So	26	5	1	6	0.2308	0	1	1	0
Maeve Kehoe	D	So	26	3	3	6	0.2308	0	2	0	0
Kate Gustafson	F	Sr	26	2	4	6	0.2308	1	0	0	0
Ashley Kilstein	F	So	28	3	2	5	0.1786	0	1	0	0
Meagan Beck	D	Fr	28	1	4	5	0.1786	0	0	0	0
Gabriela Wintner	D	Fr	17	1	4	5	0.2941	0	0	0	0
Dale Chaput	F	Fr	27	3	0	3	0.1111	0	3	0	0
Meghan O'Connor	F	Jr	26	2	1	3	0.1154	0	1	0	0
Molly Garrett	D	Jr	28	0	3	3	0.1071	0	0	0	0
Carli McNeill	D	Jr	28	1	1	2	0.0714	0	0	0	0
Courtney Chais	F	So	18	1	1	2	0.1111	0	1	0	0
Josie McDermott	D	Fr	28	1	0	1	0.0357	0	1	0	0
Kristin Hissong	D	So	28	0	1	1	0.0357	0	0	0	0
Katelyn Aitcheson	D	Jr	24	0	1	1	0.0417	0	0	0	0
Kelly Lannan	F	Jr	26	0	1	1	0.0385	0	0	0	0
Amanda Hanson	G	Jr	8	0	0	0	0.0000	0	0	0	0
Stephanie Gilbert	F	Fr	24	0	0	0	0.0000	0	0	0	0
Carly Aimi	F	So	19	0	0	0	0.0000	0	0	0	0
Meg Lloyd	D	Sr	16	0	0	0	0.0000	0	0	0	0
Dana Smullyan	G	Sr	4	0	0	0	0.0000	0	0	0	0
Alex Zirbel	G	Fr	23	0	0	0	0.0000	0	0	0	0
