Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lauren Hoffman	F	Jr	34	4	7	11	0.3235	7	14	0	0	1	0
Lauren Cromartie	F	Jr	29	2	7	9	0.3103	6	12	0	0	0	0
Kelly Alyea	F	Jr	34	3	4	7	0.2059	12	24	0	0	1	0
Callee Heywood	F	Sr	34	4	2	6	0.1765	10	20	0	0	0	0
Émilie Arseneault	F	Jr	29	3	3	6	0.2069	0	0	0	2	0	0
Perri Maduri	D	Sr	34	0	6	6	0.1765	3	6	0	0	0	0
Marissa Gentile	F	Sr	32	4	1	5	0.1563	16	32	0	1	0	0
Ashley Johnston	D	Fr	34	1	4	5	0.1471	3	6	1	1	0	0
Stefanie Thomson	F	Fr	25	4	0	4	0.1600	6	12	1	1	0	0
Jeannie Sabourin	F	So	23	2	2	4	0.1739	1	2	0	1	0	0
Dania Simmonds	D	Jr	34	1	3	4	0.1176	13	26	0	1	0	0
Emma Rambo	F	So	33	1	2	3	0.0909	8	16	0	1	0	0
Maddy Norton	D	Fr	33	1	2	3	0.0909	4	8	0	0	0	0
Rhianna Kurio	F	So	34	0	3	3	0.0882	1	2	0	0	0	0
Nicole Bartlett	F	So	20	1	1	2	0.1000	3	6	0	0	0	0
Elsa Bruestle	F	Fr	28	1	1	2	0.0714	8	16	0	0	0	0
Chelsey Heinhuis	D	Jr	33	0	2	2	0.0606	9	18	0	0	0	0
Taylor Purvis	C	Fr	19	1	0	1	0.0526	1	2	0	0	0	0
Elsa Perushek	F	Sr	15	0	1	1	0.0667	4	8	0	0	0	0
Molly Kate Devin	F	Jr	31	0	1	1	0.0323	7	14	0	0	0	0
Kayleigh Melia	D	Jr	22	0	1	1	0.0455	8	16	0	0	0	0
Kate Gallagher	G	Jr	30	0	0	0	0.0000	0	0	0	0	0	0
Alana Marcinko	G	So	14	0	0	0	0.0000	1	2	0	0	0	0
