Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Elizabeth Gibson	F	Fr	27	39	29	68	2.5185	6	4	7	0
Lynn Taylor	F	Fr	27	21	26	47	1.7407	3	3	2	0
Christina Kerr	F	Fr	27	18	19	37	1.3704	1	2	3	0
Lisa Bettencourt	F/D	Fr	26	11	21	32	1.2308	0	3	0	0
Melissa Miceli	F/D	Fr	25	14	16	30	1.2000	3	0	0	0
Erin O'Brien	D	Fr	27	11	19	30	1.1111	1	3	1	0
Katie D'Arcy	D	Fr	27	4	23	27	1.0000	1	2	0	0
Christina Barbour	F	Fr	26	14	4	18	0.6923	2	0	4	0
Tanya Cramoy	F	So	22	4	14	18	0.8182	1	0	0	0
Randi-Lynn Krug	D	Fr	27	7	9	16	0.5926	1	0	0	0
Stacie Stack			15	8	6	14	0.9333	1	2	0	0
Brigitte Seguin	D	Fr	25	3	10	13	0.5200	0	1	0	0
Jennifer Smith	F	Fr	11	4	7	11	1.0000	1	1	0	0
Erin Finnerty	F	Sr	23	3	5	8	0.3478	0	0	0	0
Megan Patenaude	F	So	20	1	4	5	0.2500	0	0	0	0
Danielle Hicks			13	2	1	3	0.2308	0	0	0	0
Jennifer Clark	D	So	24	0	2	2	0.0833	0	0	0	0
Leah Puckett	G	Sr	7	1	0	1	0.1429	0	0	0	0
Sue Whitcomb	G	Jr	2	0	0	0	0.0000	0	0	0	0
Carolyne Roy	G	Fr	24	0	0	0	0.0000	0	0	0	0
