Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Hannah Brandt	F	So	41	23	42	65	1.5854	7	14	5	5	0	0
Rachael Bona	F	Jr	41	23	38	61	1.4878	11	22	6	4	1	0
Kelly Terry	F	Sr	41	22	32	54	1.3171	9	18	3	2	0	0
Sarah Davis	F	Sr	41	20	29	49	1.1951	14	28	2	6	1	0
Rachel Ramsey	D	Jr	41	12	31	43	1.0488	18	36	2	6	0	0
Milica McMillen	D	So	39	11	28	39	1.0000	31	62	2	6	0	0
Maryanne Menefee	F	So	39	18	19	37	0.9487	5	10	2	6	0	0
Dani Cameranesi	F	Fr	41	19	17	36	0.8780	7	14	4	8	1	1
Meghan Lorence	F	Jr	35	18	17	35	1.0000	14	28	7	5	1	0
Kate Schipper	F	Fr	39	7	22	29	0.7436	7	14	3	3	0	0
Baylee Gillanders	D	Sr	41	6	10	16	0.3902	6	12	0	1	0	0
Megan Wolfe	D	Fr	40	3	13	16	0.4000	6	23	1	1	0	0
Bethany Brausen	F	Sr	41	4	11	15	0.3659	5	10	0	0	0	0
Brook Garzone	D	So	35	3	10	13	0.3714	2	4	0	0	0	0
Kelsey Cline	D	Fr	41	2	6	8	0.1951	5	10	1	0	0	0
Kate Flug	F	Fr	37	2	3	5	0.1351	1	2	0	0	0	0
Jordyn Burns	D/F	Jr	41	2	3	5	0.1220	0	0	0	0	0	0
Amanda Leveille	G	So	41	0	3	3	0.0732	0	0	0	0	0	0
Paige Haley	D/F	Fr	41	0	3	3	0.0732	5	10	0	0	0	0
Shyler Sletta	G	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
