Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kayla Meneghin	F	So	26	21	27	48	1.8462	14	28	2	8	3	1
Melissa Sheeran	F	So	23	26	21	47	2.0435	9	18	7	5	0	0
Bridget Balisy	F	Sr	27	11	31	42	1.5556	5	10	2	1	0	0
Courtney Moriarty	F	Fr	27	20	14	34	1.2593	8	16	1	6	3	0
Jordan Lipson	F	Jr	27	19	14	33	1.2222	9	18	1	9	0	0
Giovanna Senese	F	Sr	27	11	18	29	1.0741	4	8	2	3	0	0
Erin Brand	D	Jr	27	5	24	29	1.0741	3	6	2	3	0	0
Melissa Ames	F	Jr	24	15	11	26	1.0833	2	4	4	5	0	0
Andrea Ziesmann	D	Sr	25	2	11	13	0.5200	3	6	1	1	0	0
Caitlin Gilligan	D	Sr	27	1	12	13	0.4815	2	4	0	0	0	0
Megan Delay	D	Fr	24	1	10	11	0.4583	4	8	0	0	0	0
Ashley Songin	F	Fr	25	4	6	10	0.4000	2	4	0	1	0	0
Katelyn Turk	F	Jr	27	1	9	10	0.3704	5	10	0	0	0	0
Muna Fadel	F	Fr	24	3	6	9	0.3750	2	4	1	1	0	0
Julia Duquette	D	Jr	26	2	7	9	0.3462	3	6	0	0	0	0
Karen Hudson	F	Fr	23	4	4	8	0.3478	3	6	2	0	0	0
Mackenzie Millen	F	Fr	24	2	6	8	0.3333	4	8	0	0	0	0
Maci Hoskins	D	Fr	24	0	4	4	0.1667	5	10	0	0	0	0
Olivia Fox	F	So	13	2	1	3	0.2308	3	6	1	0	0	0
Kassi Abbott	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Nicole Mensi	F	Fr	9	0	0	0	0.0000	1	2	0	0	0	0
Elizabeth Viola	D	So	6	0	0	0	0.0000	0	0	0	0	0	0
Camille Leonard	G	Jr	25	0	0	0	0.0000	1	2	0	0	0	0
