Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Kerry Leonard	F	Fr	19	17	13	30	1.5789	3	2	2	0
Bevin Padgett	F/D	Fr	25	8	17	25	1.0000	0	1	1	0
Jessica Judge	F	Jr	22	10	14	24	1.0909	3	1	0	0
Tricia Kamp	F	Sr	25	5	10	15	0.6000	0	1	1	0
Audra Hill	F	So	24	9	5	14	0.5833	3	1	0	0
Rachael Wollstadt	F	Jr	24	5	8	13	0.5417	0	2	1	0
Jennifer Carboni	F	Fr	25	8	4	12	0.4800	2	0	0	0
Jessica Lortie	F	Fr	23	6	6	12	0.5217	1	2	0	0
Jennifer Cordone	D	Fr	24	3	7	10	0.4167	1	1	0	0
Molly Zogby	F	Jr	25	3	6	9	0.3600	0	0	0	0
Meghan Connors	F/D	Fr	25	0	5	5	0.2000	0	0	0	0
Caitlin Cashman	D	So	25	1	2	3	0.1200	0	1	0	0
Kerry Brennan	F	Fr	7	1	2	3	0.4286	1	0	0	0
Jessica Broccoli	D	Fr	25	0	3	3	0.1200	0	0	0	0
Lauren Pierce	F	Fr	24	1	1	2	0.0833	0	0	0	0
Valerie Atkinson	F/D	So	6	0	2	2	0.3333	0	0	0	0
Kristin Pappolla	F	Fr	23	0	0	0	0.0000	0	0	0	0
Jenna Wasylak	D	Fr	23	0	0	0	0.0000	0	0	0	0
Jen Arno	G	Fr	5	0	0	0	0.0000	0	0	0	0
Kaitlin Rowe	D	Fr	1	0	0	0	0.0000	0	0	0	0
Sarah Sandwick	F	So	6	0	0	0	0.0000	0	0	0	0
Caitlin Tassone	D	Fr	16	0	0	0	0.0000	0	0	0	0
Karen Jamnik	G	Sr	22	0	0	0	0.0000	0	0	0	0
Jordan Vallarelli	F/D	Fr	25	0	0	0	0.0000	0	0	0	0
