Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Gina Arnone	RW	So	28	23	13	36	1.2857	2	5	0	0
Michelle Panella	F	Sr	28	15	12	27	0.9643	2	6	0	0
Katie McLaughlin	F	Jr	28	6	12	18	0.6429	1	4	0	0
Whitney Dziama	F	So	28	5	11	16	0.5714	1	0	0	0
Sandy Parlato	F	Fr	28	3	9	12	0.4286	0	2	0	0
Devon Gaslin	D	Jr	28	1	10	11	0.3929	0	1	0	0
Allie Gillman	F	So	25	6	2	8	0.3200	1	3	0	0
Sarah Hickman	F	Jr	26	3	5	8	0.3077	0	0	0	0
Jaclyn Rideout	F	So	17	4	3	7	0.4118	0	0	0	0
Brittany Rosselle	F	Fr	11	2	3	5	0.4545	0	0	0	0
Jennifer Bragger	D	Fr	28	2	2	4	0.1429	0	1	0	0
Kristina Feltz	D	So	20	0	3	3	0.1500	0	0	0	0
Devon Kittredge	D	Fr	27	0	2	2	0.0741	0	0	0	0
Jaclyn Philbin	F	Fr	21	0	2	2	0.0952	0	0	0	0
Alexis Dedousis	RW	So	26	1	0	1	0.0385	0	0	0	0
Erin Barry	F	Sr	28	0	1	1	0.0357	0	0	0	0
Stephanie Boulay	G	Sr	24	0	1	1	0.0417	0	0	0	0
Maria Lascala	C	So	28	0	0	0	0.0000	0	0	0	0
Randi Sassone	F	Fr	23	0	0	0	0.0000	0	0	0	0
Kate Dunlop	F	Fr	1	0	0	0	0.0000	0	0	0	0
Sarah Perry	G	Jr	2	0	0	0	0.0000	0	0	0	0
Kristen Olychuck	G	Fr	6	0	0	0	0.0000	0	0	0	0
Kristin Oakland	F	So	13	0	0	0	0.0000	0	0	0	0
Rachel Mroz	D	Jr	28	0	0	0	0.0000	0	0	0	0
Juliana Wynohranyk	D	Jr	13	0	0	0	0.0000	0	0	0	0
