Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Emily Fluke	F	Jr	24	14	13	27	1.1250	0	0	3	6	1	1
Katie Sullivan	F	Jr	22	12	11	23	1.0455	1	2	3	6	0	0
Sara Ugalde	F	Sr	24	8	12	20	0.8333	3	6	3	4	0	0
Hannah Bielawski	F	Jr	25	6	14	20	0.8000	6	12	0	1	0	1
Carly Watson	D	Fr	25	1	19	20	0.8000	6	12	0	1	0	0
Jennifer Krakower	D	Sr	25	8	9	17	0.6800	1	2	1	8	0	0
Katie Mandigo	F	So	24	6	11	17	0.7083	8	16	3	4	0	0
Madeline Joyce	F	Sr	24	3	10	13	0.5417	4	8	1	1	0	0
Pam Schulman	F	Fr	21	6	3	9	0.4286	3	6	1	1	0	0
Julia Wardwell	D	So	23	1	8	9	0.3913	8	16	0	0	0	0
Victoria Laven	D	Fr	25	0	9	9	0.3600	8	16	0	0	0	0
Kate Moreau	D	Jr	13	2	5	7	0.5385	4	8	0	0	0	0
Anna Van Kula	F	So	22	2	5	7	0.3182	2	4	0	0	0	0
Mackenzie Martin	F	Jr	25	4	1	5	0.2000	3	6	2	0	0	0
Jane Freda	F	Fr	21	3	2	5	0.2381	1	2	0	1	0	0
Allie Aiello	F	Fr	20	0	5	5	0.2500	3	6	0	0	0	0
Kelly Sherman	F	Fr	22	3	1	4	0.1818	1	2	0	0	0	0
Jess Brownschidle	D	Fr	23	0	3	3	0.1304	3	6	0	0	0	0
Laura McConney	D	Jr	15	1	0	1	0.0667	2	4	0	0	0	0
Micaela Thibault	F	So	10	1	0	1	0.1000	0	0	0	0	0	0
Lauren Berestecky	D	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Laura Pinsent	G	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
Annabelle Jones	G	Jr	18	0	0	0	0.0000	0	0	0	0	0	0
Madeline Marsh	G	Jr	5	0	0	0	0.0000	0	0	0	0	0	0
Carly Schaeder	F	So	15	0	0	0	0.0000	0	0	0	0	0	0
