Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Ally Tarr	F	Jr	35	13	19	32	0.9143	6	12	4	4	0	0
Hokey Langan	F	Sr	37	12	17	29	0.7838	9	18	2	5	0	1
Kari Schmitt	D	So	37	5	23	28	0.7568	14	39	0	2	0	0
Paige Semenza	F	Sr	37	13	13	26	0.7027	8	16	0	3	0	1
Taylor Kuehl	F	So	37	13	13	26	0.7027	7	14	1	6	0	0
Tina Hollowell	F	Sr	37	12	12	24	0.6486	9	18	4	6	0	1
Sara Schmitt	D	So	37	2	22	24	0.6486	17	34	0	1	0	0
Julia McKinnon	F	Fr	37	12	8	20	0.5405	18	36	1	6	0	0
Minttu Tuominen	F	Sr	37	6	13	19	0.5135	11	22	2	1	0	0
Danielle Gagne	F	So	37	8	10	18	0.4865	8	16	2	1	0	0
Annie Svedin	D	Jr	37	4	12	16	0.4324	0	0	3	2	1	0
Kim Theut	F	Sr	33	2	4	6	0.1818	2	4	0	0	0	0
Cara Zubko	D	Fr	28	0	5	5	0.1786	6	12	0	0	0	0
Bryanna Neuwald	D	Fr	28	0	5	5	0.1786	8	16	0	0	0	0
Kayla Sullivan	F	So	37	2	2	4	0.1081	0	0	0	0	0	1
Melani Moylan	F	Fr	34	2	2	4	0.1176	7	14	0	0	0	0
Kara Gust	D	Fr	35	1	1	2	0.0571	3	6	0	0	0	0
Chelsea Knapp	G	Sr	36	0	1	1	0.0278	1	2	0	0	0	0
Kendall Curtis	F	Fr	31	0	1	1	0.0323	1	2	0	0	0	0
Lisa Steffes	G	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
Madison Marcotte	D	Jr	4	0	0	0	0.0000	0	0	0	0	0	0
Becky Allis	D	Jr	31	0	0	0	0.0000	4	8	0	0	0	0
Stacy Danczak	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
