Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Courtney Winters	F	Jr	27	22	21	43	1.5926	14	28	1	5	1	1
Kathryn Picarello	F	Sr	27	19	21	40	1.4815	10	20	3	7	2	0
Tiffany Herron	F	So	27	12	26	38	1.4074	1	2	3	0	1	0
Rosemarie Giarrusso	F	Sr	27	19	17	36	1.3333	14	28	5	7	0	0
Alex Kazmer	F	Fr	27	7	18	25	0.9259	9	18	2	1	0	0
Andi Foss	D	Jr	27	6	16	22	0.8148	10	20	0	4	0	0
Sarah Geisinger	F	Fr	27	5	10	15	0.5556	11	22	1	2	0	0
Jacqueline Bouchie	D	Jr	24	2	12	14	0.5833	4	8	0	2	0	0
Franny Nicholson	D	So	27	2	12	14	0.5185	14	28	1	0	0	0
Michelle Conway	F	Jr	27	4	5	9	0.3333	0	0	0	1	1	1
Ciara Petry	F	Sr	23	3	0	3	0.1304	3	6	2	0	1	0
Sarah Alonardo	F	Fr	23	2	1	3	0.1304	3	6	1	0	0	0
Marianne Kristiansen	F	Fr	27	2	1	3	0.1111	1	2	0	0	0	0
Jessica Galiczewski	D	Fr	27	1	2	3	0.1111	3	6	0	0	0	0
Halle Kent	D	Fr	27	0	3	3	0.1111	7	14	0	0	0	0
Kelsey Patten	D	Fr	14	0	2	2	0.1429	1	2	0	0	0	0
Robin Yoshida	D	So	21	0	2	2	0.0952	3	6	0	0	0	0
Sabrina Iannetti	F	So	27	1	0	1	0.0370	8	16	0	0	0	0
Lindsey Brown	G	Jr	18	0	1	1	0.0556	0	0	0	0	0	0
Nina Gozzi	F	Fr	26	0	1	1	0.0385	4	8	0	0	0	0
Jenna Bosse	D	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Janice Michaud	G	So	11	0	0	0	0.0000	0	0	0	0	0	0
